리뷰,rep,index,Processing
아름답고 시원한곳.,0,1023,"['아름답다', '시원하다', '곳']"
텐트만 룰을 지키면 좋겠습니다.,1,1023,"['텐트', '만', '룰', '지키다', '좋다']"
정말 시설도 좋고 편히 쉰 하루였습니다.,0,1024,"['정말', '시설', '도', '좋다', '편하다', '쉰', '하루', '이다']"
"시설도 좋고, 분위기도 좋습니다.",0,1025,"['시설', '도', '좋다', '분위기', '도', '좋다']"
:),1,1025,[':)']
야경이 멋짐 플로팅 아일랜드,0,1026,"['야경', '멋지다', '플로', '팅', '아일랜드']"
밤에 가면 야경과 더불어 맛있는 먹거리들이 있습니다,0,1027,"['밤', '가면', '야경', '더불다', '맛있다', '먹거리']"
예쁘고 좋았는데 약간 리모델링을 하면 더 좋을것같아요~,0,1028,"['예쁘다', '좋다', '리', '모델링', '하다', '더', '좋다']"
언제나 굳..,0,1029,"['언제나', '굳다', '..']"
좀 추웠다,1,1029,['춥다']
어제는,2,1029,"['어제', '는']"
이뻐요~~^^,0,1030,"['이쁘다', '~~^^']"
멋진 야경과 활기찬 사람들...,0,1031,"['멋지다', '야경', '활기차다', '사람']"
기분전환으로 진짜 좋다.,1,1031,"['기분', '전환', '진짜', '좋다']"
"소래섬, 잠자리, 영화제, 야경은 덤~ 이 여름이 끝나기 전에, 돗자리 들고 갑시다!",0,1032,"['소래', '섬', '잠자리', '영화제', '야경', '은', '덤', '여름', '끝나다', '전', '돗자리', '들다', '가다']"
야경사진찍기좋아요,0,1033,"['야경', '사진', '찍기', '좋다']"
데이트코스로 좋네요,1,1033,"['데이트', '코스', '좋다']"
비가와서 무지춥습니다,0,1034,"['비', '오다', '무지', '추다']"
2틀정도 바람불고 비온데요..,1,1034,"['틀', '정도', '바람', '불', '고', '비', '오다', '..']"
갈메기똥 날아다닙니다,2,1034,"['갈메기', '똥', '날아다니다']"
"가족과 함께 나들이 하긴 좋으나
주말 주차 대란입니다",0,1035,"['가족', '나들이', '하다', '좋다', '\r\n', '주말', '주차', '대란', '이다']"
넓어서 좋지만 아기자기한맛은 여의도가 나아요,0,1036,"['넓다', '좋다', '아기자기하다', '맛', '은', '여의도', '나다']"
한강은 사랑입니다..,0,1037,"['한강', '은', '사랑', '이다', '..']"
반포둔치.20210306sat.,0,1038,"['반포', '두다', '20210306', 'sat']"
한강에게 감사합니다,0,1039,"['한강', '감사하다']"
채빛퀴진 뷔페에서 가족외식 추천합니다,0,1040,"['채빛퀴진', '뷔페', '가족', '외식', '추천', '하다']"
간만에  자전거 타고 나왔는데  많이 변해있네요...,0,1041,"['간만', '자전거', '타고', '나오다', '많이', '변하다']"
가족들과 같이 어울리기 좋은 장소입니다.,0,1042,"['가족', '어울리다', '좋다', '장소', '이다']"
한강에 있는 공원으로 자전거로 운동을 하는 경우 자주 찾는 곳,0,1043,"['한강', '공원', '자전거', '운동', '하다', '경우', '자주', '찾다', '곳']"
사람만 좀 줄면 좋다 ㅋㅋ,0,1044,"['사람', '만', '줄', '면', '좋다', 'ㅋㅋ']"
밤도깨비야시장  잼났어요,0,1045,"['밤', '도깨비', '야시장', '잼', '나다']"
RC모임할 때 제일 재밌다,0,1046,"['RC', '모임', '하다', '제일', '재밌다']"
번잡하고 사람이많고 편의점이 좀멀고 먹을것들 가격이 비싸다,0,1047,"['번잡', '하고', '사람', '많다', '편의점', '멀다', '먹다', '들다', '가격', '비싸다']"
그것말고는 좋다,1,1047,"['그것', '말고는', '좋다']"
야경 보고 푸드 트럭에 먹고 놀기 좋은 곳,0,1048,"['야경', '보고', '푸드', '트럭', '먹다', '놀다', '좋다', '곳']"
푸드트럭 많아서 좋네요,0,1049,"['푸드', '트럭', '많다', '좋다']"
맛은.. 그쟝 푸드트럭,1,1049,"['맛', '은', '..', '그쟝', '푸드', '트럭']"
"세빛둥둥섬, 서래섬, 다리 분수 등 무척 다양한 시설 존재",0,1050,"['세빛둥둥섬', '서래섬', '다리', '분수', '무척', '다양하다', '시설', '존재']"
참 좋은데 그늘막이 많아져서 낮의 경치가 좀 웃기다,0,1051,"['차다', '좋다', '그늘', '막', '많아지다', '낮', '경치', '웃기', '다']"
분위기도 좋습니다.,0,1052,"['분위기', '도', '좋다']"
채빛퀴진 밥먹고 오락하며스트레스 날리기좋다,0,1053,"['채빛퀴진', '밥', '먹다', '오락', '하다', '스트레스', '날리다', '좋다']"
좋아요,0,1054,['좋다']
피크닉을 하실 경우 반포대교 남단에서 북단 쪽을 바라봤을 때 왼쪽으로 가시면 더 한산합니다.,0,1055,"['피크닉', '하다', '경우', '반포대교', '남단', '북단', '쪽', '바라보다', '왼쪽', '가시', '면', '더', '한산하다']"
9월이 마지노선 10월부터는 추워서 돗자리 엄두도 안남,0,1056,"['9월', '마지노선', '10월', '부터는', '춥다', '돗자리', '엄두', '도', '안남']"
굉장히 좋은 공기와 자연을 보실수 있습니다,0,1057,"['굉장하다', '좋다', '공기', '자연', '보다']"
애인이랑 산책두 하고 사진찍기도 좋고 강추입니다,0,1058,"['애인', '이랑', '산책', '두', '하다', '사진', '찍기', '도', '좋다', '강추', '이다']"
반포한강공원은 여유있게 앉아있기 좋음,0,1059,"['반포', '한강', '공원', '은', '여유', '앉다', '좋다']"
좋아유,0,1060,"['좋다', '아유']"
역시 여름밤엔 한강,1,1060,"['역시', '여름밤', '엔', '한강']"
여름에 산책하기 좋다.,0,1061,"['여름', '산책', '하다', '좋다']"
그늘이 없는 건 아쉽다.,1,1061,"['그늘', '없다', '건', '아쉽다']"
여름밤 산책하기 좋은곳이에요,0,1062,"['여름밤', '산책', '하다', '좋다', '곳', '이에요']"
꾸며진 곳들도 아닌 곳들도 깨끗하게 이용할 수 있었습니다.,0,1063,"['꾸미다', '곳', '도', '아니다', '곳', '도', '깨끗하다', '이용', '하다', '수']"
금요일 저녁이나 토요일 저녁에 차 가져가면 지옥을 경험합니다.,0,1064,"['금요일', '저녁', '이나', '토요일', '저녁', '차', '가져가다', '지옥', '경험', '하다']"
좋음.,0,1065,['좋다']
야경이 더 좋은 듯...,1,1065,"['야경', '더', '좋다', '듯']"
비가 온 저녁이라 그런지 좀 추운거 빼고 음식도 맛있고 좋았습니다,0,1066,"['비', '온', '저녁', '이라', '그렇다', '추다', '빼다', '음식', '도', '맛있다', '좋다']"
갈대와 백일홍류의 꽃들이 아름답게 어우러져 있음,0,1067,"['갈대', '백일홍', '류', '꽃들이', '아름답다', '어우러지다']"
분수쇼보러가는곳 / 저녁때 가서 분수보며 커피마시고 다른데 감 ..,0,1068,"['분수', '쇼', '보다', '곳', '/', '저녁때', '가다', '분수', '보다', '커피', '말다', '다르다', '감', '..']"
너무 아름답고 좋은데요...,0,1069,"['너무', '아름답다', '좋다', '요']"
산책하기에 좋은 경험이었어요.,0,1070,"['산책', '하다', '좋다', '경험', '이다']"
낮보다는 밤에 가야.,0,1071,"['낮', '보다는', '밤', '가야']"
더 진가를 발휘하는곳.,1,1071,"['더', '진가', '발휘', '하다', '곳']"
바람이 많이불어 반에는 추우니 두껍게입고가세여ㅠㅠ 낮에는 너어무예뻐요~~,0,1072,"['바람', '많이', '불어', '반', '에는', '추다', '두껍다', '입다', 'ㅠㅠ', '낮', '에는', '무', '예쁘다', '~~']"
날풀리니 사람개많아요ㅜ,0,1073,"['날', '풀리다', '사람', '개', '많다', 'ㅜ']"
날씨가 무척 좋았습니다.,0,1074,"['날씨', '무척', '좋다']"
그런 날은 더 아름답습니다.,1,1074,"['그렇다', '날', '은', '더', '아름답다']"
분수가 예뻐요,0,1075,"['분수', '예쁘다']"
이벤트가 많아서 좋네요,0,1076,"['이벤트', '많다', '좋다']"
여유가 넘치는 한강공원.,0,1077,"['여유', '넘치다', '한강', '공원']"
야경은 멋있는데 커피와 디저트는 별루.....,0,1078,"['야경', '은', '멋있다', '커피', '디저트', '는', '별루', '.....']"
What more can I say!,0,1079,"['What', 'more', 'can', 'I', 'say']"
한강공원문화의 중심지!🙌…,1,1079,"['한강', '공', '원문', '화', '중심지', '🙌']"
여러 문화활동을 즐기기에 좋은 곳!,0,1080,"['여러', '문화', '활동', '즐기다', '좋다', '곳']"
강가의 휴양시설로 카페와 부페 등이 있다.,0,1081,"['강가', '휴양', '시설', '카페', '부페']"
서울의 축복,0,1082,"['서울', '축복']"
날씨 좋은날 바람쐬기 좋은 곳입니다.,0,1083,"['날씨', '좋다', '날', '바람', '쐬다', '좋다', '곳', '이다']"
너무 너무 좋아요.^^,0,1084,"['너무', '너무', '좋다', '.^^']"
좋지만 주말엔 사람이 너무많아 주차가 1시간..ㅠㅠ,0,1085,"['좋다', '주말', '엔', '사람', '너무', '많다', '주차', '1시간', '..', 'ㅠㅠ']"
사람 너무많고..,0,1086,"['사람', '너무', '많다', '..']"
야시장에 트럭마다 줄선건 끝이없음..,1,1086,"['야시장', '트럭', '마다', '줄', '서다', '끝', '없다', '..']"
"잘 정렬된 푸드드럭과 마켓, 가격은 적절히 비쌈",0,1087,"['자다', '정렬', '되다', '푸드드', '럭', '마켓', '가격', '은', '적절하다', '비싸다']"
딱좋은 위치에 있지만 너무 작아,0,1088,"['딱좋다', '위치', '너무', '작다']"
최애징소예요,0,1089,"['최애', '징소', '예요']"
주말마다 걷기운동하러 나갑니다~,1,1089,"['주말', '마다', '걷기', '운동', '하다', '나가다']"
뷔페에서맛있는것많이먹고누나팔순잔치햇섯지!,0,1090,"['뷔페', '맛있다', '많이', '먹다', '누나', '순', '잔치', '햇섯', '지']"
예뻐요,0,1091,['예쁘다']
세빛섬 건물이 분홍색이라 예쁩니다,1,1091,"['세빛', '섬', '건물', '분홍색', '이라', '예쁘다']"
굿,0,1092,['굿']
"다양한 놀이시설이없고
그냥산책하기에적당함",0,1093,"['다양하다', '놀이', '시설', '없다', '\r\n', '그냥', '산책', '하다', '적당하다']"
이것이 서울의 맛과 멋.,0,1094,"['서울', '맛', '멋']"
너무나 한국적인 장소.,1,1094,"['너무나', '한국', '적', '인', '장소']"
밤에 시원하고 서울의 야경 멋있어요,0,1095,"['밤', '시원하다', '서울', '야경', '멋있다']"
분위기좋음,0,1096,"['분위기', '좋다']"
음식맛있음,1,1096,"['음식', '맛있다']"
깨끗함 근데 살짝비쌈,2,1096,"['깨끗하다', '근데', '살짝', '비싸다']"
사람많고 도심속에서 따듯함이 느껴지는곳,0,1097,"['사람', '많다', '도심', '속', '따다', '함', '느껴지다', '곳']"
영화제도 하고 배도 타고 먹거리도 많고~,0,1098,"['영화제', '도', '하다', '배다', '타고', '먹거리', '도', '많다']"
새빛섬 시원하고 상쾌한 바람이 너무 좋아요.,0,1099,"['새', '빛섬', '시원하다', '상쾌하다', '바람', '너무', '좋다']"
금요일 잠수교는 오돌이 천국이지,0,1100,"['금요일', '잠수교', '는', '돌이', '천국', '이지']"
밤 데이트 좋은 곳.,0,1101,"['밤', '데이트', '좋다', '곳']"
주차는 좀 어렵,1,1101,"['주차', '는', '어렵다']"
야경이 그만인곳이죠.,0,1102,"['야경', '만인', '곳', '죠']"
다만 음식이나 음료수 값은 비싸죠,1,1102,"['음식', '이나', '음료수', '값', '은', '비싸다']"
야경을 못 봤으나 주변이 탁 트여서 좋음,0,1103,"['야경', '못', '보다', '주변', '탁', '트이다', '좋다']"
여름 밤에 돗자리 펴고 치맥하기 좋은 곳.,0,1104,"['여름', '밤', '돗자리', '펴다', '치맥', '하다', '좋다', '곳']"
둘만의 추억,0,1105,"['만의', '추억']"
관리를 잘해 쾌적하게 산보하기 좋아요,0,1106,"['관리', '잘', '하다', '쾌적하다', '산보', '하다', '좋다']"
깔끔하고 좋았습니다.,0,1107,"['깔끔하다', '좋다']"
공기도좋고 시원하니 좋았습니다.,1,1107,"['공', '기도', '좋다', '시원하다', '좋다']"
사람이 없을때는 평화로워서 좋아요,0,1108,"['사람', '없다', '는', '평화롭다', '좋다']"
코로나 때문에 일부지역 입장이 제한되고 있어요,0,1109,"['코로나', '때문', '부지역', '입장', '제한', '되다']"
주차공간 힘들어요ㅜㅜ,0,1110,"['주차공간', '힘들다', 'ㅜㅜ']"
같이 간 사람이 너무 기분좋아해서 덩달아 좋았네여 ㅎㅎ,0,1111,"['간', '사람', '너무', '기분', '좋아하다', '덩달아', '좋다', 'ㅎㅎ']"
경치 끝내줌,0,1112,"['경치', '끝내주다']"
그러나 겨울에 바람이 많이 불어서 추움ㅜㅜ,1,1112,"['겨울', '바람', '많이', '불어', '서', '추움', 'ㅜㅜ']"
"사람이 많아 줄 서야하는 경우가 많음
가격이 비싼편",0,1113,"['사람', '많다', '줄', '서다', '경우', '많다', '\r\n', '가격', '비싸다', '편']"
걷기에 좋음,0,1114,"['걷기', '좋다']"
무지개분수의 감동은 없음,1,1114,"['무지개분수', '감동', '은', '없다']"
예전 울동네....,0,1115,"['예전', '울', '동네', '....']"
분위기로 먹는곳.,0,1116,"['분위기', '먹다', '곳']"
푸드트럭은 맛없는곳고 많음..,1,1116,"['푸드', '트럭', '은', '맛없다', '곳', '고', '많다', '..']"
가을강바람...과 공연...^^~*,0,1117,"['가을', '강바람', '공연', '...^^~*']"
"편안한 분위기, 밤도깨비야시장, 넓은 잔디밭",0,1118,"['편안하다', '분위기', '밤', '도깨비', '야시장', '넓다', '잔디밭']"
세빛섬 너무 좋아요,0,1119,"['세빛', '섬', '너무', '좋다']"
편의점도 다 있고,1,1119,"['편의점', '도', '다']"
도심에서 자연을 느낄수 있는 촣은곳이지요.,0,1120,"['도심', '자연', '느끼다', '촣', '은', '곳', '이지', '요']"
반포대교 조명분수쇼와 함께하면 더욱 좋음,0,1121,"['반포대교', '조명', '분', '수', '쇼', '하다', '더욱', '좋다']"
자전거타고 가기좋으나 그 주변에 먹을곳을 찾기가 어려움,0,1122,"['자전거', '타고', '가기', '좋다', '주변', '먹다', '곳', '찾기', '어려움']"
아이들과함께놀수잇는공간이조금부족한것이좀아쉬엇음,0,1123,"['놀수', '잇다', '공간', '부족하다', '아쉽다', '엇음']"
언제나 좋은 경치.,0,1124,"['언제나', '좋다', '경치']"
교통편이 좀 모자람,1,1124,"['교통', '편이', '모자라다']"
주차장이 협소합니다.,0,1125,"['주차장', '협소합니', '다']"
그거 외에는 여느 한강공원과 비슷해요,1,1125,"['그거', '외', '에는', '여느', '한강', '공원']"
음주 단속이 필요함,0,1126,"['음주', '단속', '필요하다']"
굿 아주좋아요.,0,1127,"['굿', '아주', '좋다']"
다시 가고 싶네요.,1,1127,"['다시', '가다', '싶다']"
즐거운하루였으나  한강변안전장치 전무로 한강에 빠지면 위험함,0,1128,"['즐겁다', '하루', '이다', '한', '강변', '안전', '장치', '전무', '한강', '빠지다', '위험하다']"
너무 맛있고 이쁘다!,0,1129,"['너무', '맛있다', '이쁘다']"
시원하고 멋진 야경이 좋아요,0,1130,"['시원하다', '멋지다', '야경', '좋다']"
가격이 두배 또는 양이 반.,0,1131,"['가격', '두', '배', '또는', '양', '반']"
근처 편의점이 없음.,1,1131,"['근처', '편의점', '없다']"
한강을 즐기기는 힘든 위치,2,1131,"['한강', '즐기다', '기다', '힘드다', '위치']"
가끔 쉬기 좋지만 매점 등 부가시설이 부족함,0,1132,"['가끔', '쉬다', '좋다', '매점', '부가', '시설', '부족함']"
조카들과 강아지와 소풍하기 좋아요,0,1133,"['조카', '강아지', '소풍', '하다', '좋다']"
최고의 한강공원,0,1134,"['최고', '한강', '공원']"
가격은 그다지 저렴하지 않지만 간단히 한강에서 먹기 좋다.,0,1135,"['가격', '은', '그다지', '저렴하다', '않다', '간단하다', '한강', '먹기', '좋다']"
자전거라이딩하다 잠간 들러 휴식하기 좋은 곳,0,1136,"['자전거', '라이딩', '다', '잠', '간', '들다', '휴식', '하다', '좋다', '곳']"
사람도 많다,0,1137,"['사람', '도', '많다']"
정말 많다화장실여자 화장실 정말 부족 줄서서 기다리는데만 한참,1,1137,"['정말', '많다', '화장실', '여자', '화장실', '정말', '부족', '줄', '서서', '기다리다', '한참']"
주차할곳이 없음.,0,1138,"['주차', '하다', '곳', '없다']"
대중 교통만 이용 해야할듯,1,1138,"['대중', '교통', '만', '이용', '하다', '하다']"
좋음,0,1139,['좋다']
강변에위치한공원으로 서빛둥둥섬이라고 이름지어진곳입니다,0,1140,"['강변', '위치', '한', '공원', '서', '빛', '섬', '이라고', '이르다', '곳', '이다']"
낭만적이다,0,1141,"['낭만', '적', '이다']"
"금요일, 토요일 저녁 6시부터 푸드트럭 합니다.",0,1142,"['금요일', '토요일', '저녁', '6시', '푸드', '트럭', '하다']"
재밌어요,1,1142,['재밌다']
사람많고 가격은 비싸고..,0,1143,"['사람', '많다', '가격', '은', '비싸다', '..']"
"현충원 가는길에 잠깐  들러는데
한강과 어우러져 너무좋믐",0,1144,"['현충원', '가다', '길', '들다', '\r\n', '한강', '어우러지다', '너무좋믐']"
"토요일 저녁시간 에 차량가고오시면은
낭패보기 쉬었요",0,1145,"['토요일', '저녁', '차량', '가다', '\r\n', '낭패', '보기', '쉬다']"
역시 한강에서 먹는 라면은 굿굿 베리굿,0,1146,"['역시', '한강', '먹다', '라면', '은', '굿굿', '베리', '굿']"
"세빛둥둥섬 튜브스터,..",0,1147,"['세빛둥둥섬', '튜브', '스터', ',..']"
은은하고 환한 조명.,1,1147,"['은은하다', '환하다', '조명']"
모두 굿,2,1147,['굿']
좋아요 .,0,1148,['좋다']
자전거타고 가다 쉬는곳..,1,1148,"['자전거', '타고', '가다', '쉬다', '곳', '..']"
잠수교 야경은 말해 뭐할까요 ㅋ,0,1149,"['잠수교', '야경', '은', '말', '하다', '뭐', '하다', '요', 'ㅋ']"
연인과 함께하기 너무 좋아요 ㅎㅎ,0,1150,"['연인', '하다', '너무', '좋다', 'ㅎㅎ']"
더위를 식히기 좋으며 공연 관람도 할수있어요.,0,1151,"['더위', '식히다', '좋다', '공연', '관람', '도', '하다']"
너무 좋아요!,0,1152,"['너무', '좋다']"
편하게 쉬기 참 좋은 장소 같아요,0,1153,"['편하다', '쉬다', '차다', '좋다', '장소']"
"사람 많은 편, 주차도 수월하지는 않아요.",0,1154,"['사람', '많다', '편', '주차', '도', '수월하다', '않다']"
이런 공원이 있음에 감사하는 장소,0,1155,"['이렇다', '공원', '음', '감사하다', '장소']"
한강을 바라보며 시원한 맥주를 마실수 있는 곳..운치있게??ㅎㅎ,0,1156,"['한강', '바라보다', '시원하다', '맥주', '말다', '곳', '..', '운치', '??', 'ㅎㅎ']"
난 여기서 평생 한 번도 보지 못 했던 시체를 두 구나 보았습니다.,0,1157,"['난', '서', '평생', '하다', '번', '도', '보지', '못', '하다', '시체', '두', '구나', '보다']"
예쁨!!,0,1158,"['예쁘다', '!!']"
밤에 야간 라이딩하며 들르는곳,0,1159,"['밤', '야간', '라이딩', '하다', '들르다', '곳']"
바람이 많이 불어 조금은 힘든 시간이였다.,0,1160,"['바람', '많이', '불어', '은', '힘드다', '이다']"
도시속에서 모처럼 여유를 느낄수 있는곳,0,1161,"['도시', '속', '모처럼', '여유', '느끼다', '곳']"
사계절 산책하기 좋은곳,0,1162,"['사계절', '산책', '하다', '좋다', '곳']"
동네 마실로 나오기 최고의 장소이다.,0,1163,"['동네', '말다', '나오다', '최고', '장소', '이다']"
넓고 구경거리와 즐길거리가 적당함,0,1164,"['넓다', '경', '거리', '즐기다', '거리', '적당하다']"
롸딩때 자주갑니다~,0,1165,"['롸딩때', '자주', '가다']"
미니스톱 공사중이어서 포장마차 같은 곳에서 음식 먹을 수 있었음,0,1166,"['미니스톱', '공사', '중', '포장마차', '곳', '음식', '먹다', '수']"
뷰가 좋고 치맥하기딱좋은곳입니다,0,1167,"['뷰', '좋다', '치맥', '하다', '딱좋다', '곳', '이다']"
멋진 한강공원.,0,1168,"['멋지다', '한강', '공원']"
다른 어떤 지역보다 훨씬 볼거리가 많은,1,1168,"['어떻다', '지역', '보다', '볼거리', '많다']"
무지개분수 멋져요,0,1169,"['무지개분수', '멋지다']"
뷰를 생각해 보면 외국갈 꺼 없이 너무 좋네용~^^.,0,1170,"['뷰', '생각', '하다', '보다', '외국', '갈다', '끄다', '없이', '너무', '좋다', '용', '~^^.']"
운동하기 좋은곳.,0,1171,"['운동', '하다', '좋다', '곳']"
주차하기도 편항.,1,1171,"['주차', '하다', '편항']"
"운동,데이트,산책등 하기 좋아요.",0,1172,"['운동', '데이트', '산책', '하다', '좋다']"
저녁에 산택하면서 둘러보기 좋아요.,0,1173,"['저녁', '산택', '하다', '둘러보기', '좋다']"
가끔 플리마켓도 열리고 여유롭게 산책 가능.,0,1174,"['가끔', '플리', '마켓', '도', '열리다', '여유롭다', '산책', '가능']"
밤 바람이 참 시원하네요,0,1175,"['밤', '바람', '차다', '시원하다']"
바람이 시원 하네요 ㅎ,0,1176,"['바람', '시원', '하다', 'ㅎ']"
운치있고좋았어요!!,0,1177,"['운치', '좋다', '!!']"
좋은데 사람이 너무 많아서 별 4개,0,1178,"['좋다', '사람', '너무', '많다', '별', '개']"
세빛섬 다녀왔는데 밤에 소풍온 기분이에요~^^,0,1179,"['세빛', '섬', '다녀오다', '밤', '소풍', '온', '기분', '이에요', '~^^']"
도심속에서 탁트인 한강을 즐길수있는 공간.,0,1180,"['도심', '속', '탁트인', '한강', '즐기다', '공간']"
"세빛둥둥, 세계불꽃축제 등등  행사가 많음..",0,1181,"['세빛', '세계', '불꽃', '축제', '행사', '많다', '..']"
젊은이들광관객운동하는사람들이많이모이는곳,0,1182,"['젊은이', '광', '관객', '운동', '는', '사람', '많이', '모이', '는', '곳']"
자전거 라이더들의 명당.,0,1183,"['자전거', '라이더', '명당']"
아 근데 담배 단속 좀 했으면 좋겠다.,1,1183,"['근데', '담배', '단속', '하다', '좋다']"
늘 마음편히 쉬다가는곳,0,1184,"['늘', '마음', '편하다', '쉬다', '곳']"
음...,0,1185,['음']
현재는 비로 인해 많이 더러움,1,1185,"['현재', '는', '비', '인하다', '많이', '더러', '움']"
산책하거나 차마시기 좋음.,0,1186,"['산책', '거나', '차마', '시기', '좋다']"
배타기는 그저그렇지만.,1,1186,"['배타', '기다']"
가을 밤에 가기 완전 좋아요,0,1187,"['가을', '밤', '가기', '완전', '좋다']"
늘 좋은곳,0,1188,"['늘', '좋다', '곳']"
굿 바람도 선선해요,0,1189,"['굿', '바람', '도', '선선', '하다']"
사람짱많음....,0,1190,"['사람', '짱', '많다', '....']"
내가 제일 좋아하는 곳,0,1191,"['내', '제일', '좋아하다', '곳']"
세빛둥둥섬과 반포분수로 사진 찍기 좋은 곳,0,1192,"['세빛둥둥섬', '반포', '분', '수로', '사진', '찍기', '좋다', '곳']"
저녁에 가서 뮤직 파운틴 보면 좋아요,0,1193,"['저녁', '가다', '뮤직', '파다', '틴', '보다', '좋다']"
걍 밤네가면 분위기좋음 ㅇㅇ,0,1194,"['걍', '밤', '가면', '분위기', '좋다', 'ㅇㅇ']"
강추 좋아요~~,0,1195,"['강추', '좋다', '~~']"
모기한테 헌혈하는거 빼고요~~!!,1,1195,"['모기', '한테', '헌혈', '하다', '빼다', '~~!!']"
야경만 번지르르한 것 같네요..,0,1196,"['야경', '만', '번지르르하다', '..']"
편의점 영업안하니 많이불편하네요,0,1197,"['편의점', '영업', '안', '하다', '많이', '불편하다']"
경험할 수 있는게 많고 즐거운 시간,0,1198,"['경험', '하다', '수', '많다', '즐겁다']"
여름에 가족끼리 친구끼리 지인끼리 바람쐬기 좋은장소.,0,1199,"['여름', '가족', '끼리', '친구', '끼리', '지인', '끼리', '바람', '쐬다', '좋다', '장소']"
주말에 나들이 가기 좋네요 ㅡ,0,1200,"['주말', '나들이', '가기', '좋다', 'ㅡ']"
재밌습니다.,1,1200,['재밌다']
노을이 멋집니다.,0,1201,"['노을', '멋지다']"
분수는 덤 ㅎㅎ,1,1201,"['분수', '는', '덤', 'ㅎㅎ']"
봄바람!,0,1202,['봄바람']
강바람에 취하네요,1,1202,"['강바람', '취하', '요']"
야간에 분수 보면서 치맥하기 좋습니다.,0,1203,"['야간', '분수', '보다', '치맥', '하다', '좋다']"
야경 멋있네요,0,1204,"['야경', '멋있다']"
공짜로 최고의 야경을 벗삼아 맥주한잔!,0,1205,"['공짜', '최고', '야경', '벗', '삼다', '맥주', '한잔']"
사람이 많지만 좋습니다,0,1206,"['사람', '많다', '좋다']"
한강위에 떠있는거같은 그런 기분 ㅋ,0,1207,"['한', '강위', '뜨다', '그렇다', '기분', 'ㅋ']"
"주말엔 무지개분수가
장관입니다",0,1208,"['주말', '엔', '무지개분수', '\r\n', '장관', '이다']"
자전거 라이딩 길이.,0,1209,"['자전거', '라이딩', '길이']"
아주 아주. 좋아요,1,1209,"['아주', '아주', '좋다']"
"편의시설 굿
안락함 굿
풍경 굿",0,1210,"['편의', '시설', '굿', '\r\n', '안락하다', '굿', '\r\n', '풍경', '굿']"
좋아요.,0,1211,['좋다']
그늘이 좀 적어서 별 3개,1,1211,"['그늘', '적다', '별', '개']"
아주아주 좋다 ㅎ,0,1212,"['아주아주', '좋다', 'ㅎ']"
가서 쉬다,1,1212,"['가다', '쉬', '다']"
오장,2,1212,['오장']
야시장이 열릴때 경치 보기 좋아요,0,1213,"['야시장', '열리다', '경치', '보기', '좋다']"
산책하기 좋은장소 운동하기도 좋다,0,1214,"['산책', '하다', '좋다', '장소', '운동', '하다', '좋다']"
집근처의 세느강^^~여유롭고 좋습니다,0,1215,"['집', '근처', '세느강', '^^~', '여유', '롭고', '좋다']"
산책하기좋으나 조경은 안되어있음,0,1216,"['산책', '하다', '좋다', '조경', '은', '안되다']"
대중교통이 멀고...,0,1217,"['대중교통', '멀다']"
자차 접근도 항상 막히는 구간,1,1217,"['자차', '접근', '도', '항상', '막히다', '구간']"
가족과 함께 나들이로 야경을 이야깃거리 삼아,0,1218,"['가족', '나들이', '야경', '깃', '거리', '삼다']"
너무좋았어요~,0,1219,"['너무', '좋다']"
분위기도좋고~^^,1,1219,"['분위기', '도', '좋다', '~^^']"
운동 산책하기에  최고의 장소,0,1220,"['운동', '산책', '하다', '최고', '장소']"
"서울 사는 지인들 모여, 수다와 한잔 하기 좋은 곳",0,1221,"['서울', '살다', '지인', '모이다', '수다', '한잔', '하다', '좋다', '곳']"
멋진 서울 야경을 볼 수 있는곳,0,1222,"['멋지다', '서울', '야경', '볼', '수', '곳']"
가벼운 산책과 구경하기 좋네요~,0,1223,"['가볍다', '산책', '구경', '하다', '좋다']"
반포공원 넘좋아요~~,0,1224,"['반포', '공원', '넘다', '좋다', '~~']"
돗자리깔고 맥주한쟌!,1,1224,"['돗자리', '깔다', '맥주', '한', '쟌']"
사람이 어디까지 많아질까..,0,1225,"['사람', '많아지다', '..']"
여기는 꼭가봐야할 서울의 한강,0,1226,"['여기다', '꼭', '가보다', '야하다', '서울', '한강']"
폭죽놀이와 밤도깨비 시장 가실분은 버스 또는 지하철 타고 오세요.,0,1227,"['폭죽', '놀이', '밤', '도깨비', '시장', '가시다', '분', '은', '버스', '또는', '지하철', '타고', '오다']"
돗자리와 좋은 친구는 필수,0,1228,"['돗자리', '좋다', '친구', '는', '필수']"
치킨 과 맥주 마시기 좋습니다,0,1229,"['치킨', '맥주', '마시기', '좋다']"
자전거타기에 아주 좋은 환경입니다.,0,1230,"['자전거타기', '아주', '좋다', '환경', '이다']"
이뻐요,0,1231,['이쁘다']
밤에도 야경이좋습니다.,1,1231,"['밤', '에도', '야경', '좋다']"
커피가 만나요~~^^,0,1232,"['커피', '만나다', '~~^^']"
주말 가족들과 휴식하기에 괜찮아요,0,1233,"['주말', '가족', '휴식', '하다', '괜찮다']"
시원한 강물 잔디밭 공연 푸드트럭 아주 좋습니다,0,1234,"['시원하다', '강물', '잔디밭', '공연', '푸드', '트럭', '아주', '좋다']"
운치있어요,0,1235,['울다']
