리뷰,rep,index,Processing
저녁노을 최고,1,557,"['저녁', '노을', '최고']"
힐링힐링 매번 가서 따릉이 타고 옵니다 ㅎㅎ,0,558,"['힐링', '힐링', '가다', '따릉', '타고', '옵니다', 'ㅎㅎ']"
따릉이 타고 놀다가 편의점 가서 아이스크림까지 먹으면 힐링 그 자체,1,558,"['따릉', '타고', '놀다', '편의점', '가다', '아이스크림', '먹다', '힐링', '자체']"
야경최고봉!,0,559,"['야경', '최고봉']"
사람들이 많기는 한데 잔디 아래쪽으로 낚시하는 분들이 있는 곳이 사람도 없고 조용해서 사색하기 좋아요 ㅎㅎ,1,559,"['사람', '많다', '잔디', '아래쪽', '낚시', '하다', '분', '곳', '사람', '도', '없다', '조용하다', '사색', '하다', '좋다', 'ㅎㅎ']"
행주산성에서 여기까지 자전거도로가 잘 되어 있어서 자전거로 운동나오기 좋네요,0,560,"['행주산성', '자전거', '도로', '자다', '되어다', '자전거', '운동', '나오다', '좋다']"
좋았다요~~,0,561,"['좋다', '~~']"
날씨도 좋고 시원하고 ㅋ 특히 사게 텐트빌려서 노는것도 괜찮아요~,1,561,"['날씨', '도', '좋다', '시원하다', 'ㅋ', '특히', '사다', '텐트', '빌리다', '놓다', '괜찮다']"
오늘의 한강공원은쵝오 .,0,562,"['오늘', '한강', '공원', '은', '쵝오']"
푸른하늘과.맑은공기.거기에 편의시설까지.,1,562,"['푸른', '하늘', '맑은', '공기', '거기', '편의', '시설']"
즉석라면제조기,2,562,"['즉석', '라면', '조기']"
항상 가봐도 운치있고 활기차고..,0,563,"['항상', '가보다', '운치', '활기차다', '..']"
여러 얼굴이 있는 곳!!,1,563,"['여러', '얼굴', '곳', '!!']"
좋아요~♡,2,563,"['좋다', '♡']"
집앞이 최고,3,563,"['집앞', '최고']"
사람이 많고 성산대교 보수공사땜에 주차장이 많이 줄어들어 금방 만차되는점 참고하세요~,0,564,"['사람', '많다', '성산대교', '보수', '공', '땜', '주차장', '많이', '줄어들다', '금방', '만', '차', '되다', '점', '참고', '하다']"
"가족 바람쐬기엔 최고의 장소인듯
아이들과 포켓몬고 하러 가끔 가는데
좋네요",0,565,"['가족', '바람', '쐬다', '기', '엔', '최고', '장소', '인', '듯', '\r\n', '포켓몬', '고', '하다', '가끔', '가다', '\r\n', '좋다']"
주차공간도 넉넉하고...,1,565,"['주차공간', '도', '넉넉하다']"
편의시설 잘 되어있고 시원히 앉아 힐링 할 수 있는 장소인듯요,0,566,"['편의', '시설', '자다', '되어다', '시원하다', '앉다', '힐링', '하다', '수', '장소', '인', '듯', '요']"
시원한 한강바람의 감성과 라면이 일품,0,567,"['시원하다', '한', '강바람', '감성', '라면', '일품']"
서울함도 있고 테니스장에 성산대교도 가까워요.,0,568,"['서', '울', '함', '도', '테니스장', '성산대교', '도', '가깝다']"
단 역과 거리가 있고 접근성은 보통이요,1,568,"['단', '역', '거리', '접근성', '은', '보통', '요']"
주차도 편하고 야경도 좋아요~^^,0,569,"['주차', '도', '편하다', '야경', '도', '좋다', '~^^']"
산책하거나 데이트하기 좋습니다♡,0,570,"['산책', '거나', '데이트', '하다', '좋다', '♡']"
다리 밑 편의점이 리뉴얼 되면서 더 좋아졌어요.,0,571,"['다리', '밑', '편의점', '리뉴얼', '되다', '더', '좋아지다']"
망원한강공원은 비가 쏟아질 때가 매력넘침,1,571,"['망원', '한강', '공원', '은', '비', '쏟아지다', '매력', '넘침']"
한강라면 다들 아시죠?,2,571,"['한강', '라면', '다', '들다', '아시', '죠']"
야경이 좋고 강바람이  시원.,0,572,"['야경', '좋다', '강바람', '시원']"
"진입하기 윕고 편리함
공사관계로 소음이심하고
미사용시설에대한 가림막설치가 필요할듯",0,573,"['진입', '하다', '윕', '고', '편리하다', '\r\n', '공', '관계', '소음', '이심', '하고', '\r\n', '밉다', '사용', '시설', '대한', '가림', '막', '설치', '필요하다']"
성산대교 아래 선상에편의점과 커비숍이 새로이 생기고 테이블에서 한강경치  구경할수있음,0,574,"['성산대교', '아래', '선상', '편의점', '크다', '비숍', '새로이', '생기', '고', '테이블', '한강', '경치', '구경', '하다']"
새로을 명소가 되지않을까 싶음,1,574,"['새롭다', '명소', '되다', '않다', '싶다']"
너무 어둡고 범죄에 취약하며 사고시 일반인이 대처할수  있는 안전장비가 곳곳에 배치되면 좋을듯 가로등이 한강변 주변에 있다면 운치도 있고 좋을듯,0,575,"['너무', '어둡다', '범죄', '취약', '하다', '고시', '일반인', '대처', '하다', '안전', '장비', '곳곳', '배치', '되다', '좋다', '가로등', '한', '강변', '주변', '운치', '도', '좋다']"
12월5일 코로나19 서울 9시 '멈춤',0,576,"['12월', '5일', '코로나', '19', '서울', '9시', '멈추다']"
한가하고 새벽 밤바람 산챡 좋은것입니다,0,577,"['한가하다', '새벽', '밤바람', '산챡', '좋다', '이다']"
요즘 4단계라 사람이 없어서 좋아요,1,577,"['요즘', '단계', '라', '사람', '없다', '좋다']"
계절의 변화에 묵묵히 순응하는 대자연의 생명력과 사람들이 만들어 둔 공유시설물들의 조화로운 교감이 음악처럼 펼쳐 있는 아름다운 곳,0,578,"['계절', '변화', '묵묵하다', '순응', '하다', '대자연', '생명력', '사람', '만들다', '두다', '공유', '시설', '물들다', '조화롭다', '교감', '음악처럼', '펼치다', '아름답다', '곳']"
"돗자리, 그늘막가지고 나가가 참 좋은곳입니다.",0,579,"['돗자리', '그늘', '막다', '나가다', '차다', '좋다', '곳', '이다']"
망원시장이 가까워 구경 좀하고 먹거리 사다먹기도 좋구요,1,579,"['망원', '시장', '가깝다', '구경', '하고', '먹거리', '사다', '먹기', '도', '좋다']"
산책하기 좋은곳,0,580,"['산책', '하다', '좋다', '곳']"
좁은곳에 비해 사람이 너무 많다 .,0,581,"['좁다', '곳', '비다', '사람', '너무', '많다']"
여의도 고수부지를 갈것을 추천,1,581,"['여의도', '고수부지', '갈다', '추천']"
지하철하고도 가깝고 편의시설도 많고 스벅도있고 백조보트도있음,0,582,"['지하철', '하고도', '가깝다', '편의', '시설', '도', '많다', '스벅도있', '고', '백', '조', '보트', '도']"
은평구 출발 망원한강공원 에서 양평까지 갈 사람 만나 음료수 먹엇고.주차 하기도 좋음,0,583,"['은평구', '출발', '망원', '한강', '공원', '양평', '갈다', '사람', '만나다', '음료수', '먹다', '엇', '곱다', '주차', '하다', '좋다']"
자전거를 타는 사람들과 걷는 사람들이 많아 자치 위험한 상황들이 있습니다,0,584,"['자전거', '사람', '걷다', '사람', '많다', '자치', '위험하다', '상황']"
주의가 필요합니다,1,584,"['주의', '필요하다']"
멋지고 정돈 잘된 조경,0,585,"['멋지다', '정돈', '잘', '되다', '조경']"
텐트 설치가 7시 이후부터는 안 되는 게 아쉬웠다.,0,586,"['텐트', '설치', '7시', '이후', '부터는', '안', '되다', '게', '아쉽다']"
그래도 자전거 타면서 한강 보는 게 좋았다,1,586,"['자전거', '한강', '보다', '게', '좋다']"
바람 안분다면 걷기가 좋아요~.,0,587,"['바람', '안', '불다', '걷기', '좋다', '~.']"
운동하기좋은 가을엔 야외활동 적합~..,1,587,"['운동', '하다', '좋다', '가을', '엔', '야외', '활동', '적합', '~..']"
산책 및 운동하기 좋은 것 같습니다.,0,588,"['산책', '운동', '하다', '좋다']"
편히 쉴수있는 공간,0,589,"['편하다', '쉬다', '공간']"
"미니스톱이 임대계약이끝났는지 없어져서 불편했는데
gs25가 들어와서 다행이네요~",0,590,"['미니스톱', '임대', '계약', '끝나다', '없어지다', '불편하다', '\r\n', 'gs', '25', '가다', '들어오다', '다행', '이네', '요']"
평일오후시간 사람이 없고 한적하니 좋음,0,591,"['평일', '오후', '사람', '없다', '한적하다', '좋다']"
한강 보며 산책하기 좋은 곳,0,592,"['한강', '보다', '산책', '하다', '좋다', '곳']"
"넓고, 그늘도 많고, 가까운데 망원시장, 먹거리가 많아 좋아요!",0,593,"['넓다', '그늘', '도', '많다', '가깝다', '망원', '시장', '먹거리', '많다', '좋다']"
시민들에게 편안한 쉼터가 되어주는 곳,0,594,"['시민', '편안하다', '쉬다', '터', '되어다', '곳']"
"누구와 와도 만족할만한곳
특히 요즘같은 날씨에 한강치맥은 최고
멋있는 야경과 시원한 바람은 덤",0,595,"['와도', '만족하다', '한', '곳', '\r\n', '특히', '요즘', '날씨', '한강', '치맥', '은', '최고', '\r\n', '멋있다', '야경', '시원하다', '바람', '은', '덤']"
가족들과 한강 경치 구경하기 좋습니다.,0,596,"['가족', '한강', '경치', '구경', '하다', '좋다']"
밤에 야경보며 라면이나 치킨 먹기도 좋고 산책로 걸으면서 구경하거나 운동하기도 좋다...,0,597,"['밤', '야경', '보다', '라면', '이나', '치킨', '먹기', '도', '좋다', '산책로', '걸다', '구경', '거나', '운동', '하다', '좋다']"
한강공원중 내가 제일제일 좋아하는곳 ♡♥,0,598,"['한강', '공원', '중', '내', '제일', '좋아하다', '곳', '♡♥']"
서울함 공원 특이하네요,0,599,"['서울', '함', '공원', '특이하다']"
강변북로에서 20미터정도  차량진입하는데 20분정도 걸린듯합니다,0,600,"['강변북로', '20', '미터', '정도', '차량', '진입', '하다', '20분', '정도', '걸리다', '하다']"
주차비 받으시려면 교통정리도 해줘야 하지 않을까요~~,1,600,"['주', '차비', '받다', '교통', '정리', '도', '해주다', '하다', '않다', '~~']"
"자전거나 도보로 산책하기도 좋고, 휴식을 취하거나 한강 경치를 보기에도 좋은 곳",0,601,"['자전거', '도보', '산책', '하다', '좋다', '휴식', '취하', '거나', '한강', '경치', '보기', '에도', '좋다', '곳']"
성산대교 공사 중이라 주변이 너무 정신이없습니다,0,602,"['성산대교', '공사', '중이', '라', '주변', '너무', '정신', '없다']"
비가 온 다음 날인데도 자전거 타는 분들은 엄청나게 많습니다,1,602,"['비', '온', '날다', '자전거', '분', '은', '엄청나다', '많다']"
나무가 많아 그늘이 많은 한강공원,0,603,"['나무', '많다', '그늘', '많다', '한강', '공원']"
가슴이 탁 틔어 좋았다.,0,604,"['가슴', '탁', '틔어', '좋다']"
가을 바람.,1,604,"['가을', '바람']"
커피.,2,604,['커피']
그리고 친구 최고,3,604,"['친구', '최고']"
푸드트럭없는것 빼면 완벽한장소,0,605,"['푸드', '트럭', '없다', '빼다', '완벽하다', '장소']"
주변에 음식점도 시장도 있어서 먹을거리 사와서 먹기좋다 시설이 조금 더 개선되면 좋을거같다,0,606,"['주변', '음식점', '도', '시장', '도', '먹다', '사오다', '먹기', '좋다', '시설', '더', '개선', '되다', '좋다']"
지금 같이 바람 살살 부는 날씨에 최적.,0,607,"['지금', '바람', '살살', '불다', '날씨', '최적']"
그러나 1년 만에 다시 오셨다는 음악 공연이.... 조금 시끄러웠다,1,607,"['1년', '만에', '다시', '오다', '음악', '공연', '....', '시끄럽다']"
날씨가 좋으면 다 좋은듯 ㅎㅎ,0,608,"['날씨', '좋다', '다', '좋다', '듯', 'ㅎㅎ']"
"여기는 서울함공원도 있고 편의점도 있고, 돗자리 깔고 놀곳도 있거서 좋아요~",1,608,"['여기다', '서', '울', '함', '공원', '도', '편의점', '도', '돗자리', '깔다', '놀', '곳도', '좋다']"
피크닉하기 너무 좋음,0,609,"['피크닉', '하다', '너무', '좋다']"
석양이 정말 아름다웠음.,0,610,"['석양', '정말', '아름답다']"
"날씨 좋고
라이딩하기 딱 좋네요!",0,611,"['날씨', '좋다', '\r\n', '라이딩', '하다', '좋다']"
습지공원 따라서 경관이 너무 예뻐요.,1,611,"['습지', '공원', '경관', '너무', '예쁘다']"
누구와 함께여도 즐거운 시간 보내기 좋은곳이예요,0,612,"['하다', '즐겁다', '보내다', '좋다', '곳', '예요']"
자전거타기에 길도 잘 깔려있고 좋았음.,0,613,"['자전거타기', '길다', '자다', '깔다', '좋다']"
서울 중앙에 위치해 접근성 또한 뛰어남,1,613,"['서울', '중앙', '위치', '하다', '접근성', '뛰어나다']"
망리단길에서 가깝고 여러 시설도 있어서 좋네요,0,614,"['망리', '단', '길', '가깝다', '여러', '시설', '도', '좋다']"
다양한 공간이 있는곳이더라구요,0,615,"['다양하다', '공간', '곳', '덥다']"
레져도 할수있고 함상공원도 있구요,1,615,"['레져', '도', '하다', '함', '상', '공원', '도']"
잔듸밭에 돗자리깔고 쉴수도 있고요 ㅎㅎ,2,615,"['잔듸', '밭', '돗자리', '깔다', '쉬다', 'ㅎㅎ']"
마음이울적할때나 즐거울때나 늘 반겨주는 장소 마음의고향입니다,0,616,"['마음', '울적하다', '즐겁다', '늘', '반기다', '장소', '마음', '고향', '이다']"
그래서좋아요.,1,616,['좋다']
전 한산하여 걷기 좋았어요,0,617,"['전', '한산하다', '걷기', '좋다']"
공원전체 넓은잔디밭이였는데 지금은 군데군데 나무들이 심어있더군요,0,618,"['공원', '전체', '넓다', '잔디밭', '이다', '지금', '은', '군데군데', '나무', '심다']"
텐트족들 때문,1,618,"['텐트', '족', '때문']"
조용하고 여유로운 시간을 즐기기는 어렵습니다.,0,619,"['조용하다', '여유', '로운', '즐기다', '기다', '어렵다']"
마치 번잡한 시장통에 와 있는 것 같습니다.,1,619,"['번잡', '한', '시', '장통', '오다']"
한강공원 나드리 사기 정말 좋은 날들이다.,0,620,"['한강', '공원', '드리다', '사기', '정말', '좋다', '날', '이다']"
밤에 자전거 타기 좋음,0,621,"['밤', '자전거', '좋다']"
송충이 처리 좀 해주세요,0,622,"['송충이', '처리', '해주다']"
텐트를 칠 수 있어요,0,623,"['텐트', '수']"
"노을이 아름답고
선탠을 즐기기도 좋아요",1,623,"['노을', '아름답다', '\r\n', '선탠', '즐기다', '기도', '좋다']"
국화분재전시회 관람,0,624,"['국화', '분재', '전시회', '관람']"
사람많지않은 정돈된 한강공원이에요.,0,625,"['사람', '많다', '않다', '정돈', '되다', '한강', '공원', '이에요']"
주차하기도 수월했구요~,1,625,"['주차', '하다', '수월하다']"
편의점은 2군데 있어요,2,625,"['편의점', '은', '군데']"
누구나 다 아는 한강공원 좋다^^,0,626,"['다', '알다', '한강', '공원', '좋다', '^^']"
접근성 좋고 주차장이 넓어서 늦은시간에 먹거리 사서 차가져가기 딱 좋습니다,0,627,"['접근성', '좋다', '주차장', '넓다', '늦다', '먹거리', '사서', '차', '가져가다', '좋다']"
가족 연인 운동 하는 분들 사람 많이 오는곳 주변에 편의점 있음,0,628,"['가족', '연인', '운동', '하다', '분들', '사람', '많이', '오는', '곳', '주변', '편의점']"
"난지 공원에 초록잔디위에 돗자리 그늘천막속에서
한강에 배모습을 볼수있고요",0,629,"['난', '지', '공원', '초록', '잔디', '위', '돗자리', '그늘', '천막', '속', '\r\n', '한강', '배', '모습', '보다']"
저녁어둠어둠지며 강가에 가까이 가며 우리나라 3곳에서만 볼수있는 민물참게와 여러가지 벌레소리를 들으며 아주 아주 조용히 한강에 빠져 들수가 있는 곳입니다.,1,629,"['저녁', '어둠', '두다', '강가', '가까이', '가다', '우리나라', '곳', '에서만', '보다', '민물', '참게', '여러가지', '벌레', '소리', '들다', '아주', '아주', '조용하다', '한강', '빠지다', '들다', '곳', '이다']"
ㅠㅠ비 많이 와서 초토화됐음.,0,630,"['ㅠㅠ', '비', '많이', '오다', '초토화', '돼다']"
냄새나고 쓰레기엄청많은데 이거야,1,630,"['냄새', '나다', '쓰레기', '엄청', '많다', '이다']"
어차피 치우면 되니까 할말은 많지만 더이상은 생략함,2,630,"['어차피', '치우다', '되다', '하다', '많다', '더', '이상은', '생략', '함']"
오늘 너무 이쁘네요!!,0,631,"['오늘', '너무', '이쁘다', '!!']"
저녁 해질무렵 노을이 최고,0,632,"['저녁', '하다', '노을', '최고']"
한강공원도 이쁘도 가림막있는 한강라면 먹기도 좋은곳,0,633,"['한강', '공원', '도', '이쁘다', '가림', '막다', '한강', '라면', '먹기', '도', '좋다', '곳']"
"공짜로 강변의 녹지를 앞마당  처럼 사용하며,
맛난 식사를 저렴한 편의점 가격으로 이용~~~^^
더 좋은곳이 없을듯~~!!",0,634,"['공짜', '강변', '녹지', '앞마당', '처럼', '사용', '하다', '\r\n', '맛', '난', '식사', '저렴하다', '편의점', '가격', '이용', '~~~^^', '\r\n', '더', '좋다', '곳', '없다', '~~!!']"
걸으면서 산책하고 강근처에서 라면 먹고 좋은 추억을 만들수있는장소이다 추천쓰~,0,635,"['걸다', '산책', '하고', '강', '근처', '라면', '먹다', '좋다', '추억', '만들다', '장소', '이다', '추천', '쓰다']"
"새벽에 자전거타고 돌았는데 한적하고, 운치있어서 좋았습니다.",0,636,"['새벽', '자전거', '타고', '돌다', '한적하다', '울다', '좋다']"
맥주먹고 산책하기 좋아요,1,636,"['맥주', '먹다', '산책', '하다', '좋다']"
긴 말 할 필요가 없는 한강 공원.,0,637,"['기다', '말', '하다', '필요', '없다', '한강', '공원']"
사람도 많이없고 요즘날씨에 딱입니다,0,638,"['사람', '도', '많이', '없다', '요즘', '날씨', '딱이다']"
매일 저녁 달리기 하는곳☆,0,639,"['매일', '저녁', '달리기', '하다', '곳', '☆']"
미세먼지 없는 날에는 좋은 곳임,0,640,"['미세먼지', '없다', '날', '에는', '좋다', '곳임']"
수도에 이렇게 커다란 강이 흐르고 있다는건 큰 촉복임,1,640,"['수도', '이렇게', '커다랗다', '강', '흐르다', '크다', '촉', '복임']"
한강 비릿한 냄새만 아니면 날씨 좋은 날에 피크닉하거나 자전거 타고 놀면 좋아요.,0,641,"['한강', '비릿', '한', '냄새', '만', '아니다', '날씨', '좋다', '날', '피크닉', '거나', '자전거', '타고', '놀다', '좋다']"
코시국 그나마 안전한곳이지 않을까 합니다,0,642,"['코', '시국', '그나마', '안전하다', '곳', '이지', '않다', '하다']"
다들 마스크 잘 써주셨구요,1,642,"['다', '들다', '마스크', '자다', '써주다']"
야경이 멋있어요 !,0,643,"['야경', '멋있다']"
성산대교 공사가 빨리 끝나 멋진 조화 특히 야간 조명 기대 돼요.,0,644,"['성산대교', '공사', '빨리', '끝나다', '멋지다', '조화', '특히', '야간', '조명', '기대', '돼다']"
날씨 좋아지니 주말에 사람 겁나 많음.,0,645,"['날씨', '좋아지다', '주말', '사람', '겁나다', '많다']"
놀거리 많음.,1,645,"['놀', '거리', '많다']"
생각보다 썩은물냄새 안남,2,645,"['생각', '보다', '썩다', '물', '냄새', '안남']"
그냥 자다 와서...근데 주차장 구분을 위해 설치된 벽돌이 색이 다 바래서 주차하기 힘드네요 ㅅㄴ,0,646,"['그냥', '자다', '오다', '근데', '주차장', '구분', '위해', '설치', '되다', '벽돌', '색', '다', '바', '래서', '주차', '하다', '힘드다', 'ㅅㄴ']"
오후에야외공연장엔트롯트가요,0,647,"['오후', '야외', '공연장', '엔', '트롯', '트', '가요']"
"쇼가있는데공연도잘하구재미있
어요",1,647,"['쇼', '공연', '도', '자다', '재미있다', '\r\n', '어요']"
"아침 첫차타고 두시간 걷기 후
회사 출근합니다",0,648,"['아침', '첫', '차', '타고', '두', '걷기', '후', '\r\n', '회사', '출근', '하다']"
많이 걸어요,1,648,"['많이', '걸다']"
우리~~^^,2,648,['~~^^']
잔디도 좋고 놀이터도 좋고 화장실도 있고 편의점도 있어 좋은데~.,0,649,"['잔디', '도', '좋다', '놀이터', '도', '좋다', '화장실', '도', '편의점', '도', '좋다', '~.']"
이노무 미세먼지땜시 않좋네~😣…,1,649,"['노무', '미세먼지', '땜시', '않다', '좋다', '😣']"
낮도 이쁘고 야경도 이쁘고,0,650,"['낮다', '이쁘다', '야경', '도', '이쁘다']"
맛나고 분위기 좋은 곳입니다~^^,0,651,"['맛', '나다', '분위기', '좋다', '곳', '이다', '~^^']"
"망원한강공원은 여의도한강공원, 뚝섬한강공원에 비해서 면적은 조금 좁고, 주변에 식당은 거의 없고, 면적 대비 편의점은 2곳으로 많고, 사람이 적어서 한적한 편이고, 차량이 없으면 다소 방문하기 불편하다는 점이 다릅니다.",0,652,"['망원', '한강', '공원', '은', '여의도', '한강', '공원', '뚝섬', '한강', '공원', '비', '하다', '면적', '은', '좁다', '주변', '식당', '은', '없다', '면적', '대비', '편의점', '은', '곳', '많다', '사람', '적다', '한적하다', '편이', '고', '차량', '없다', '방문', '하다', '불편하다', '점', '다르다']"
한강공원 중 가장 좋은곳,0,653,"['한강', '공원', '중', '가장', '좋다', '곳']"
서울도심치고 너무 지저분 열악 특히 카페라는곳은 너무 지저분 2층슈퍼도  쓰레기 창고수준 초등생들이 견학도가는데 신경좀 써주세요,0,654,"['서', '울', '도심', '치고', '너무', '지', '분', '열', '악', '특히', '카페', '라는', '곳', '은', '너무', '지', '분', '층', '슈퍼', '도', '쓰레기', '창고', '수준', '초등생', '견학', '도', '가다', '신경', '써주다']"
토요일 오후 5시에 여러 무료 공연이 있다.,0,655,"['토요일', '오후', '5시', '여러', '무료', '공연']"
근처 놀이터에서 아이가 놀기.좋다,1,655,"['근처', '놀이터', '놀다', '좋다']"
너무좋아용^^~ 최고^^~,0,656,"['너무', '좋다', '^^~', '최고', '^^~']"
공기 좋은 날 망원한강공원만큼 좋은 곳이 없음.,0,657,"['공기', '좋다', '날', '망원', '한강', '공원', '좋다', '곳', '없다']"
최근에 나무도 많이 심어 여름이 더 기대됨.,1,657,"['최근', '나무', '도', '많이', '심다', '여름', '더', '기대', '되다']"
성산대교 야경 최고입니다,0,658,"['성산대교', '야경', '최고', '이다']"
라면에 맥주먹으면서 경치보면 정망 이쁨,0,659,"['라면', '맥주', '먹다', '경치', '보다', '정망', '이쁘다']"
다리도 한강다리중에서 거의 원탑으로이쁜듯,1,659,"['다리', '도', '한강', '다리', '중', '원', '탑', '이쁘다']"
한강의 전경을 보기에 적합한 장소임.,0,660,"['한강', '전경', '보기', '적합하다', '장소', '임']"
그늘이 없다는것이 큰 단점임.,1,660,"['그늘', '없다', '크다', '단점', '임']"
가족단위 나들이에 적합한 장소.,2,660,"['가족', '단위', '나들이', '적합하다', '장소']"
우울한 도시에 그래도 맘 편하게 바람쐬며 힐링할 수 있는 몇 개 안되는 힙 플레이스 잊니가.,0,661,"['우울하다', '도시', '맘', '편하다', '바람', '쐬다', '힐링', '하다', '수', '개', '안되다', '힙', '플', '레이스', '잊다']"
산책하기 좋습니다.,0,662,"['산책', '하다', '좋다']"
지정낚시구역도있고 사람들도 여타 공원들처럼 그렇게 많이모이는편은 아닌거같아 좋았습니다,0,663,"['지정', '낚시', '구역', '도', '사람', '도', '여타', '공원', '처럼', '그렇게', '많이', '모이', '는', '편', '은', '아니다', '좋다']"
망원 한강공원 - 스벅 개꿀,0,664,"['망원', '한강', '공원', '스벅', '개꿀']"
보기만해도 있기만해도 힐링,0,665,"['보기', '만해', '도', '만해', '도', '힐링']"
군함이 있다.,0,666,['군함']
"사람들이, 커플들이 굉장히 많다.",1,666,"['사람', '커플', '굉장하다', '많다']"
"나는 시끄러운 곳을 굉장히 싫어하지만 그것은 내 문제이고, 놀러온 사람들의 면면에는 웃음꽃이 활짝이다.",2,666,"['는', '시끄럽다', '곳', '굉장하다', '싫어하다', '그것', '은', '내', '문제', '이고', '놀다', '온', '사람', '면면', '에는', '웃음꽃', '활짝', '이다']"
한강중 최고의 일몰맛집,0,667,"['한강', '중', '최고', '일몰', '맛집']"
멋진 한강공원입니다.,0,668,"['멋지다', '한강', '공원', '이다']"
공사로 인하여 야외수영장 운영이 늦어지고 있어서 아쉽습니다.,1,668,"['공사', '인하다', '야외', '수영장', '운영', '늦어지다', '아쉽다']"
아직 날이 춥네요ㅠ,0,669,"['아직', '날', '추다', 'ㅠ']"
얼른 날이 따뜻해지고 코로나가 사라져서 모두가 즐길 수 있는 한강공원이 됬으면 하는 바램입니다.,1,669,"['얼른', '날', '따뜻하다', '코로나', '사라지다', '즐기다', '수', '한강', '공원', '되다', '하다', '바램', '이다']"
요즘 카페에서 못마실때 인근 공원가서 차에서 참문열고 마심,0,670,"['요즘', '카페', '못', '말다', '인근', '공', '원가', '서', '차', '차다', '문', '열다', '마심']"
주차비는 저렴한편,1,670,"['주', '차비', '는', '저렴', '한편']"
얼마전 장마로인해 많이 어지럽지만 빨리 이전의 공원으로 돌아오길 바래요,0,671,"['전', '장마', '인하다', '많이', '어지럽다', '빨리', '이전', '공원', '돌아오다', '바', '래', '요']"
완전 좋음.,0,672,"['완전', '좋다']"
잊지못할추억.한산하고 적당히 사람많고 연인과함께하기 좋은장소.,1,672,"['잊다', '하다', '추억', '한산하다', '적당하다', '사람', '많다', '연인', '하다', '좋다', '장소']"
사람 많은거 빼고 좋아요.,0,673,"['사람', '많다', '빼다', '좋다']"
잔디밭은 일찍가지 않으면 자리 없어요,1,673,"['잔디밭', '은', '일찍', '가지', '않다', '자리', '없다']"
지금 이시국에 무리 무리 모여 앉아 술먹는 사람들이 너무 많다 5인이상 집합 금지인데 지키지 않은 사람도 수두룩하고 ㅠㅠ 그것만 아니라면 정말 좋았을텐데..,0,674,"['지금', '시국', '무리', '무리', '모이다', '앉다', '술', '먹다', '사람', '너무', '많다', '인', '집합', '금지', '인데', '지키다', '않다', '사람', '도', '수두', '룩', '하고', 'ㅠㅠ', '그것', '만', '아니다', '정말', '좋다', '..']"
차박하기 좋아요,0,675,"['차', '박하다', '좋다']"
집이랑 가까움.,0,676,"['집', '이랑', '가깝다', '움']"
넋 놓고 한강 바라보면서 멍때리고 싶을 때 가면 됨.,1,676,"['넋', '놓다', '한강', '바라보다', '멍', '때리다', '싶다', '가면', '되다']"
근데 커플도 많음.,2,676,"['근데', '커플', '도', '많다']"
혼자 가면 서글퍼짐.,3,676,"['가면', '서글퍼지다']"
다 좋은데 출차할때 시스템이 괴랄함,0,677,"['다', '좋다', '추다', '차', '하다', '시스템', '괴랄함']"
사람은 배치하던지 자동체크 제대로 되던지 해야하는데 주차시간 길어지면 초기화 되버림,1,677,"['사람', '은', '배치', '하다', '자동', '체크', '제대로', '되다', '하다', '주차', '길어지다', '초기', '화', '되다', '버리다']"
아이들과 뛰어놀기 좋아요,0,678,"['뛰어놀다', '좋다']"
"매우쾌적하고 한강뷰의 야경이 좋음, 화장실 가까움,  단 주말 주차시설 부족하고 인근 공연장에서 시끄러운 경우가 많음",0,679,"['매우', '쾌적하다', '한강', '뷰', '야경', '좋다', '화장실', '가깝다', '움', '단', '주말', '주차', '시설', '부족하다', '인근', '공연장', '시끄럽다', '경우', '많다']"
서울함 잠수함 등 방문 편의점뒷편 놀이터 아이들 짚라인 놀이 참좋아요,0,680,"['서울', '함', '잠수함', '방문', '편의점', '뒷', '편', '놀이터', '짚라인', '놀이', '차다', '좋다']"
한강의 시원한 밤바람과 사람들이 즐기는 것이 어우러지는 것이 새삼 기분 좋고 강 건너 빌딩뷰가 환상적,0,681,"['한강', '시원하다', '밤바람', '사람', '즐기다', '어우러지다', '새삼', '기분', '좋다', '강', '건너', '빌딩', '뷰', '환상', '적']"
한강을 끼고있어서 봄 여름 가을 겨을 언제나 아름다운 서울이명소!!,0,682,"['한강', '끼다', '봄', '여름', '가을', '기다', '언제나', '아름답다', '서울', '명소', '!!']"
"한강+라면+맥주
말이 필요없음",0,683,"['한강', '라면', '맥주', '\r\n', '말', '필요없다']"
"잠시 여유를 가지고 나를 돌아볼 수 있는 공간~
캠핑, 나들이, 자전거, 산보 등 모든 휴식자들이 모이는 곳~",0,684,"['여유', '가지', '고', '나르다', '돌아보다', '수', '공간', '\r\n', '캠핑', '나들이', '자전거', '산보', '모든', '휴식', '들이다', '모이다', '곳']"
힐링이 되는 곳.,0,685,"['힐링', '되다', '곳']"
수상 카페도 좋다,1,685,"['수상', '카페', '도', '좋다']"
걷기  달리기  자전거타기  캠핑,0,686,"['걷기', '달리기', '자전거타기', '캠핑']"
볼거리도 있고 주차도 편한데다 바로 나오면 망리단길 하루종일 보내도 지겹지 않은 곳임,0,687,"['볼거리', '도', '주차', '도', '편하다', '나오다', '망리', '달다', '하루', '종일', '보내다', '지겹다', '않다', '곳임']"
