리뷰,rep,index,Processing
잘 조성되어 산책하기 좋고 놀이터도 있어 아이들도 좋아합니다.,0,317,"['자다', '조성', '되어다', '산책', '하다', '좋다', '놀이터', '도', '도', '좋아하다']"
달리기에 좋습니다.,0,318,"['달리기', '좋다']"
선유도공원 다녀왔슴,0,319,"['선유도', '공원', '다녀오다', '슴']"
자전거 타기와 걷기 달리기 운동하기에 좋았씀,0,320,"['자전거', '걷기', '달리기', '운동', '하다', '좋다', '쓰다']"
선유도에 가려면 3주차장 이용..,0,321,"['선유도', '가다', '주차장', '이용', '..']"
"양화대교는 2주차장이
가까운데 주차면수가 그리 많진 않다.",1,321,"['양화대교', '는', '주차장', '\r\n', '가깝다', '주차', '면', '수가', '그리다', '많다', '않다']"
다른 한강공원뷰다 아기자기자기 하지만 주택가와 지하철역과 인접한 메리트가 잇음,0,322,"['한강', '공원', '뷰', '다', '아기자기', '주택가', '지하철역', '인접', '한', '메리트', '잇다']"
"넓은잔디와 한강조망
산책하기 좋아요",0,323,"['넓다', '잔디', '한강', '조', '망', '\r\n', '산책', '하다', '좋다']"
역에서 공원에 가기 좋게 고가다리가 설치가 잘되어있네요 ㅎㅎ,0,324,"['역', '공원', '가기', '좋다', '고', '가다리', '설치', '잘', '되어다', 'ㅎㅎ']"
야경이 아주 멋져요,0,325,"['야경', '아주', '멋지다']"
산책하기도 좋구요~~^^,1,325,"['산책', '하다', '좋다', '~~^^']"
"산책하기좋은 곳, 미니샵에서 간식도",0,326,"['산책', '하다', '좋다', '곳', '미니', '샵', '간식', '도']"
자전거타면서 들리는 곳이에요.,0,327,"['자전거', '들리다', '곳', '이에요']"
좋아용 산책하기에 특히 좋습니다,0,328,"['좋다', '산책', '하다', '특히', '좋다']"
좋음,0,329,['좋다']
비밀 데이트를 위한 탁월한 선택,0,330,"['비밀', '데이트', '위', '한', '탁월하다', '선택']"
산책하기 좋아요,0,331,"['산책', '하다', '좋다']"
코로나 때문에 사람만나기 꺼려는 지는데...,0,332,"['코로나', '때문', '사람', '만나다', '꺼리다', '지다']"
답답함이 느낄때 자주가는곳,1,332,"['답답하다', '느끼다', '자주', '가다', '곳']"
코로나인데도 사람들이 걷기 운동하러 나오네요.,0,333,"['코로나', '인데', '도', '사람', '걷기', '운동', '하다', '나오다']"
한스장 양화대교점 벤치프레스 무게가 바 제외 30이 최대지만 한적하여 좋았습니다,0,334,"['한스', '장', '양화대교', '점', '벤치', '프레', '스', '무게', '바', '제외', '30', '최대', '한적하다', '좋다']"
산책하기좋은곳,0,335,"['산책', '하다', '좋다', '곳']"
사랑이 샘솟는 곳입니다~☆,0,336,"['사랑', '샘솟다', '곳', '이다', '☆']"
연인과 방문하여 강을 바라보며 바람 쐬기에는 적당히 좋습니다~,0,337,"['연인', '방문', '하다', '강', '바라보다', '바람', '쐬다', '기', '에는', '적당하다', '좋다']"
근데 12월 한강 공원은 어딜가나 드럽게 춥다~,1,337,"['근데', '12월', '한강', '공원', '은', '어딜', '가나', '드럽다', '춥다']"
집 근처라 자주 가는 곳입니다.,0,338,"['집', '근처', '라', '자주', '가다', '곳', '이다']"
계절마다 다른 느낌의 풍경을 제공해주어 좋습니다.,1,338,"['계절', '마다', '느낌', '풍경', '제공', '해주다', '좋다']"
산책하기 좋아여,0,339,"['산책', '하다', '좋다']"
좋아요,0,340,['좋다']
걍좋음,0,341,"['걍', '좋다']"
가을 산책하세요,0,342,"['가을', '산책', '하다']"
붐빔,0,343,['붐비다']
"국민학교 동창들과
좋은 기억을 갖고 왔습니다",0,344,"['국민학교', '동창', '\r\n', '좋다', '기억', '갖다', '오다']"
비오거나 바람불거나 눈이와도 언제든지 이곳만 가면 운동 가능합니다,0,345,"['비다', '바람', '불다', '눈', '와도', '든지', '곳', '만', '가면', '운동', '가능하다']"
당산역 쉽게 이동하기 쉽게 연결되어 점심먹고 가볍게 산책할 수 있는 최고의 장소,0,346,"['당산역', '쉬다', '이동', '하다', '쉬다', '연결', '되어다', '점심', '먹다', '가볍다', '산책', '하다', '수', '최고', '장소']"
적당히 여유로운 한강공원.,0,347,"['적당하다', '여유', '로운', '한강', '공원']"
"여의도, 반포 한강공원보다는 덜 유명하지만 선유도도 있고 합정, 망원 방향 한강 뷰도 멋있는 여유로운 한강공원입니다.",1,347,"['여의도', '반포', '한강', '공원', '보다는', '덜', '유명하다', '선유도', '도', '합정', '망원', '방향', '한강', '뷰', '도', '멋있다', '여유', '로운', '한강', '공원', '이다']"
한강공원에서 선유도공원으로 연결되어 있고 아름답게 잘 꾸며져 있다,0,348,"['한강', '공원', '선유도', '공원', '연결', '되어다', '아름답다', '자다', '꾸미다']"
잘 되어있는 한강공원 지역이며  선유도에 가기에 가까운 한강 지역임,0,349,"['자다', '되어다', '한강', '공원', '지역', '이며', '선유도', '가기', '가깝다', '한강', '지', '역임']"
시원하고 산책하기 좋은 장소 입니다.,0,350,"['시원하다', '산책', '하다', '좋다', '장소', '이다']"
걷기 좋은 장소였던 것 같아요~,0,351,"['걷기', '좋다', '장소', '이다']"
"낚시를 즐기는 분들, 산책하는 분들도 많구요.",1,351,"['낚시', '즐기다', '분들', '산책', '하다', '분', '도', '많다']"
아주 아름답거나 하진 않습니다.,2,351,"['아주', '아름답다', '하진', '않다']"
한강을 보면 답답했던 가슴이 뻥 뚫리는건 있는 것 같아요~,3,351,"['한강', '보다', '답답하다', '가슴', '뻥', '뚫리다']"
양화대교및 운동기구가 잘 되어있네요,0,352,"['양화대교', '운동', '기', '구가', '자다', '되어다']"
산책하기 좋은 곳,0,353,"['산책', '하다', '좋다', '곳']"
거 참 걷기 딱 좋은 날씨네~,0,354,"['거', '차다', '걷기', '좋다', '날씨']"
자전거타기 좋음,0,355,"['자전거타기', '좋다']"
"요즘 날씨 걷기에 딱
귀여운 강아지들도 만날 수 있음",0,356,"['요즘', '날씨', '걷기', '\r\n', '귀엽다', '강아지', '도', '만날', '수']"
그늘막 후딱 치고 비누방울 공놀이 연날리기 하면서 애랑 놀아주면 두어시간 후딱 갑니다,0,357,"['그늘', '막', '후딱', '치고', '비누방울', '공', '놀이', '연날리기', '하다', '애', '랑', '놀다', '두어', '후딱', '가다']"
한적한  시골  같음.,0,358,"['한적하다', '시골']"
Peaceful place inside Seoul,1,358,"['Peaceful', 'place', 'inside', 'Seoul']"
평화로움 해질때..,0,359,"['평화로움', '하다', '..']"
자전거도로및 공원시설이  잘 되어 있는곳.,0,360,"['자전거', '도로', '공', '원', '시설', '자다', '되어다', '곳']"
접근성이 좋음,0,361,"['접근성', '좋다']"
화장실 편함,0,362,"['화장실', '편하다']"
"갈대와 억새가 어우러져있고,
자전거도 여유롭게 탈수있고
한강이 여유롭게 흐르고있어서 너무 좋아요",0,363,"['갈대', '억새', '어우러지다', '\r\n', '자전거', '도', '여유롭다', '탈수', '\r\n', '한강', '여유롭다', '흐르다', '너무', '좋다']"
"가족, 연인과 함께 걷기 좋은 곳..",0,364,"['가족', '연인', '걷기', '좋다', '곳', '..']"
선유도 공원도 가까워요,1,364,"['선유도', '공원', '도', '가깝다']"
선유도공원과 같이 한강의 정취를 즐길 수 있는 휴식처,0,365,"['선유도', '공원', '한강', '정취', '즐기다', '수', '휴식', '처']"
주차하기 편하구 좋아요,0,366,"['주차', '하다', '편하다', '좋다']"
그냥 평범한 한강변 공원입니다.,0,367,"['그냥', '평범하다', '한', '강변', '공원', '이다']"
자전거 타는 분들 무척 많이 이용하는 곳,1,367,"['자전거', '분들', '무척', '많이', '이용', '하다', '곳']"
"관리가 잘 되어 있고, 오후의 한적한 시간을 즐길 수 있어요",0,368,"['관리', '자다', '되어다', '오후', '한적하다', '즐기다', '수']"
한강이라는 특수를 누리기에 좋아요,0,369,"['한강', '이라는', '특수', '누리다', '좋다']"
교통편도 좋구요,1,369,"['교통', '편도', '좋다']"
한강은 언제나 옳음,0,370,"['한강', '은', '언제나', '옳다']"
산책및 운동하기 좋아요..,0,371,"['산책', '운동', '하다', '좋다', '..']"
좋음,0,372,['좋다']
한강공원은 어디든 멋집니다.,0,373,"['한강', '공원', '은', '든', '멋지다']"
많은 사람들이 이곳에 와서 즐거운 시간을 보내고 있습니다.,1,373,"['많다', '사람', '곳', '오다', '즐겁다', '보내다']"
"커플, 가족, 심지어 싱글이라도 강 전망을 즐기실 수 있습니다.",2,373,"['커플', '가족', '싱글', '이라도', '강', '전망', '즐기다', '수']"
선유도를 갈 수 있어 산책 범위가 넓어요,0,374,"['선유도', '갈다', '수', '산책', '범위', '넓다']"
가깝고 걷기가.,0,375,"['가깝다', '걷기']"
쾌적하다,1,375,['쾌적하다']
👍 좋아요 ㅋㅋ,0,376,"['👍', '좋다', 'ㅋㅋ']"
사람도 많지않아서 굳…,1,376,"['사람', '도', '많다', '않다', '굳다']"
한가하고 좋아요,0,377,"['한가하다', '좋다']"
다른데보다 사람이 적어요,1,377,"['데', '보다', '사람', '적다']"
도심 속 진주,0,378,"['도심', '속', '진주']"
맥주 먹으면서 여유즐기기 좋은곳!!,0,379,"['맥주', '먹다', '여유', '즐기다', '좋다', '곳', '!!']"
시원한 풍경,0,380,"['시원하다', '풍경']"
야간 산책에도 좋으나..,0,381,"['야간', '산책', '에도', '좋다', '..']"
자전거가 너무 빨리 달림,1,381,"['자전거', '너무', '빨리', '달림']"
밤 산책하기에 좋아요.,0,382,"['밤', '산책', '하다', '좋다']"
자전거 타는 사람들과 섞이는 부분에는 좀 위험 합니다,1,382,"['자전거', '사람', '섞이다', '부분', '에는', '위험', '하다']"
가볍게쉬기좋습니다,0,383,"['가볍다', '쉬다', '좋다']"
뛰기에좋음,0,384,"['뛰다', '좋다']"
사람 넘 많아요.,0,385,"['사람', '넘다', '많다']"
운동하기 좋아요,0,386,"['운동', '하다', '좋다']"
"자전거 라이딩코스  굿 시원한 저녁 강바람
맞으며 그냥 걸어도 굿",0,387,"['자전거', '라이딩', '코스', '굿', '시원하다', '저녁', '강바람', '\r\n', '맞다', '그냥', '걸다', '굿']"
뷰가 좋음,0,388,"['뷰', '좋다']"
열심히 운동하던곳♡♡,0,389,"['열심히', '운동', '하다', '곳', '♡♡']"
말이 필요한가???,0,390,"['말', '필요하다', '???']"
저녁에 따릉이 빌려서 가면 야경이 캬...스트레스 풀리고 힐링되요 가실때 외투 필수 추워요,0,391,"['저녁', '따릉', '빌리다', '가면', '야경', '캬', '스트레스', '풀리다', '힐링', '되다', '가시다', '외투', '필수', '춥다']"
언제나 좋다,0,392,"['언제나', '좋다']"
좋와요,0,393,"['좋다', '요']"
동네 한바퀴 돌고 싶을때 오면 괜찮은 곳,0,394,"['동네', '한', '바퀴', '돌다', '싶다', '오다', '괜찮다', '곳']"
여유 그 자체...,0,395,"['여유', '자체']"
신선했음.,1,395,['신선하다']
자전거 쉼터,0,396,"['자전거', '쉬다', '터']"
걸어서 다리 건너 선유도 공원 갈 수 있음.,0,397,"['걸다', '다리', '건너', '선유도', '공원', '갈다', '수']"
한적하고 넓찍함,1,397,"['한적하다', '넓다', '찍함']"
산책하기 좋네요!,0,398,"['산책', '하다', '좋다']"
시원 하고  아주 좋아요,0,399,"['시원', '하다', '아주', '좋다']"
그냥 건너가서 딱히 정보 없음,0,400,"['그냥', '건너가다', '딱하다', '정보', '없다']"
사람 많은 한강공원,0,401,"['사람', '많다', '한강', '공원']"
좋고 아늑한 장소.,0,402,"['좋다', '아늑하다', '장소']"
여의도만큼 크지는 않지만 자연과 더 흡사해요,1,402,"['여의도', '크다', '않다', '자연', '더', '흡사하다']"
공원은 언제나 좋음,0,403,"['공원', '은', '언제나', '좋다']"
예뻐요,0,404,['예쁘다']
사람들이 많이 있습니다.,0,405,"['사람', '많이']"
좋아요,0,406,['좋다']
나홀로산책운동하기좋은곳,0,407,"['홀로', '산책', '운동', '하다', '좋다', '곳']"
다른 한강공원보다 한적해서 좋아요~,0,408,"['한강', '공원', '보다', '한적하다', '좋다']"
야간조명이좋아요,0,409,"['야간', '조명', '좋다']"
낚시하기만 좋은곳이네요,0,410,"['낚시', '하다', '좋다', '곳', '이네', '요']"
깨끗  상쾌,0,411,"['깨끗', '상쾌']"
굿 너무 좋은 공원,0,412,"['굿', '너무', '좋다', '공원']"
"한강 요트체험 강추, 근데 여의도 한강공원 방향으로 많이 걸어야 함.",0,413,"['한강', '요트', '체험', '강추', '근데', '여의도', '한강', '공원', '방향', '많이', '걸다', '함']"
분위기 좋음,1,413,"['분위기', '좋다']"
앉을 벤치가 많지 않아서 조금 아쉽지만 산책하기에도 한강보기에도 좋아용,0,414,"['앉다', '벤치', '많다', '않다', '아쉽다', '산책', '하다', '한강', '보기', '에도', '좋다']"
dt는아니지만  주말에 8시면 열고 한강이랑 가까워서 좋아요,0,415,"['dt', '늘다', '주말', '8시', '면', '열다', '한강', '이랑', '가깝다', '좋다']"
기가막힌 트래킹 코스입니다,0,416,"['기', '막히다', '트래킹', '코스', '이다']"
연인끼리 치킨 먹으면 좋아요,0,417,"['연인', '끼리', '치킨', '먹다', '좋다']"
굿~!!!,0,418,"['굿', '~!!!']"
비많이오면 가지마세욤.,0,419,"['비', '많이', '면', '가지', '말다', '욤']"
편의점 하나있어서 나름 유용함.,1,419,"['편의점', '나름', '유용하다']"
낚시하는분들도 좀 잇고.,2,419,"['낚시', '하다', '분', '도', '잇다']"
"국회의사당방향으로 가면 강보다는 숲이있고, 반대로 위로올라가면 강변이 쭉 나있어요~",3,419,"['국회의사당', '방향', '가면', '강', '보다는', '숲', '반대', '위로', '올라가다', '강변', '쭉', '나다']"
많은사람들이 있습니다,0,420,"['많다', '사람']"
친절 맛 편의 다갖춘곳입니다.,0,421,"['친절', '맛', '편의', '다', '갖추다', '곳', '이다']"
야경이 참 아름답죠.,0,422,"['야경', '차다', '아름답다']"
사람이 많네요,0,423,"['사람', '많다']"
넓고 조와요!,0,424,"['넓다', '조', '요']"
안이낄수인나?,0,425,"['안이', '끼다']"
와이?,1,425,['와이']
너무 잘 조성되어 있네요,0,426,"['너무', '자다', '조성', '되어다']"
늘 자주 가니 좋아요,0,427,"['늘', '자주', '가다', '좋다']"
서울에서의 좋은곳 중 한것 입니다.,0,428,"['서울', '에서의', '좋다', '곳', '중', '한', '이다']"
참으로 아름다운 view를 볼수있어 좋다,0,429,"['참으로', '아름답다', 'view', '보다', '좋다']"
코로나 옮거나 옮기지 말고 집에 있읍시다.,0,430,"['코로나', '옮거', '옮기다', '말고', '집']"
한적하게 드러누울수 있어요,0,431,"['한적하다', '드럽다', '누', '울다']"
조용하고 깨끗함,0,432,"['조용하다', '깨끗하다']"
사람적고 항상 옳아,0,433,"['사람', '적', '고', '항상', '옳다']"
너무좋아요,0,434,"['너무', '좋다']"
행복해요,1,434,['행복하다']
화창한 날씨 정말 좋네,0,435,"['화창하다', '날씨', '정말', '좋다']"
낮에 가도 좋고 야경도 볼만하다.,0,436,"['낮', '가도', '좋다', '야경', '도', '볼', '만하', '다']"
늘 굿,0,437,"['늘', '굿']"
좁고 순환선들로인해 매연,0,438,"['좁다', '순환선', '인하다', '매연']"
산책하기 좋아요.,0,439,"['산책', '하다', '좋다']"
주차장도 가깝게 있어요.,1,439,"['주차장', '도', '가깝다']"
풍경좋고 노을 좋고 넓고 좋지만 벤치나 도보길(성산대교쪽)이 잘 되어있지않아 아쉬웠어요,0,440,"['풍경', '좋다', '노을', '좋다', '넓다', '좋다', '벤치', '도보', '길', '성산대교', '쪽', '자다', '되어다', '않다', '아쉽다']"
아기랑 오기 좋음,0,441,"['아기', '랑', '오기', '좋다']"
강의 풍경은 늘 안식을 줍니다,0,442,"['강의', '풍경', '은', '늘', '안식', '줍다']"
자전거 도로가 잘되어있어서 좋아요,0,443,"['자전거', '도로', '잘', '되어다', '좋다']"
여의도 공원에 비하여 한적해서 여유를 느끼고 싶을때 추천,0,444,"['여의도', '공원', '비', '하다', '한적하다', '여유', '느끼다', '싶다', '추천']"
고기는 좋은데 환기가 잘안됌,0,445,"['고기', '는', '좋다', '환기', '잘', '안', '돼다']"
너무너무 맛있어요,0,446,"['너무', '너무', '맛있다']"
좋긴한데 비둘기가 넘 많아요ㅜㅜ,0,447,"['좋다', '기다', '비둘기', '넘다', '많다', 'ㅜㅜ']"
자전거 타고 중간 휴식처,0,448,"['자전거', '타고', '중간', '휴식', '처']"
철봉 평행봉 턱걸이용철봉 있음,0,449,"['철봉', '평행봉', '턱걸이', '용', '철봉']"
커플많음 가끔버스킹함 여름에 따릉이타고 밤에 오기좋음,1,449,"['커플', '많다', '가끔', '버스킹', '함', '여름', '따릉이타', '고', '밤', '오기', '좋다']"
"방화대교옆
습지",0,450,"['방화대교', '옆', '\r\n', '습지']"
비교적 좋았습니다.,0,451,"['비교', '적', '좋다']"
프리미엄 번거랑 와퍼 두개에 7000 원 행사중이라서 좋아요!!!!ㅋㅋ,0,452,"['프리미엄', '번거', '랑', '와퍼', '두', '개', '7000', '원', '행사', '중', '이라서', '좋다', '!!!!', 'ㅋㅋ']"
서울 사는 사람에겐 한강은 최고의 휴식장소,0,453,"['서울', '살다', '사람', '에겐', '한강', '은', '최고', '휴식', '장소']"
운동하고 자전거타고 산책하고  시간을보내지요,0,454,"['운동', '하고', '자전거', '타고', '산책', '하고', '보내다']"
아주즐거워요,1,454,"['아주', '즐겁다']"
또무엇을할까 명상도하고 아주좋아요,2,454,"['하다', '명상', '도하', '고', '아주', '좋다']"
집 가까운 산책로,0,455,"['집', '가깝다', '산책로']"
더워요,0,456,['덥다']
자전거길이잘되어있어요,0,457,"['자전거', '길이', '잘', '되어다']"
낚시 포인트가 좋고 고기 잘나옴,0,458,"['낚시', '포인트', '좋다', '고기', '잘나오다']"
선유도공원.,0,459,"['선유도', '공원']"
산책하면서 데이트하기 좋음,1,459,"['산책', '하다', '데이트', '하다', '좋다']"
달리기,0,460,['달리기']
저녁 산책길에,0,461,"['저녁', '산책길']"
밤산책 뷰가좋아요,0,462,"['밤', '산책', '뷰', '좋다']"
그냥 좋아요,0,463,"['그냥', '좋다']"
분위기있음,0,464,['분위기']
내 삶의 쉼표,0,465,"['내', '삶', '쉼표']"
자연친화적인 참새가 가득한 아름다운 공원 입니다.,0,466,"['자연', '친', '화', '적', '인', '참새', '가득하다', '아름답다', '공원', '이다']"
한강.등이 좀 어둡습니다.,0,467,"['한강', '어둡다']"
산만이 더 시원합니다))),0,468,"['산만', '더', '시원하다', ')))']"
그냥 일반적인 한강경치.,0,469,"['그냥', '일반', '적', '인', '한강', '경치']"
집근처라 자주 가네요,1,469,"['집', '근처', '라', '자주', '가다']"
상쾌하게 운동하기 딱 좋습니다.,0,470,"['상쾌하다', '운동', '하다', '좋다']"
비오는 양화대교의 운치는 끝내줍니다~,0,471,"['비다', '양화대교', '운치', '는', '끝내주다']"
자전거 모임장소 추천,0,472,"['자전거', '모임', '장소', '추천']"
밤에는 모기많음,0,473,"['밤', '에는', '모기', '많다']"
"한적함
이국적인 감성의 수변 공원",0,474,"['한적하다', '\r\n', '국적', '인', '감성', '수', '변', '공원']"
비는오니 한산하고 좋네요.,0,475,"['비다', '한산하다', '좋다']"
쉬기좋아요,0,476,"['쉬다', '좋다']"
너무 좋다,0,477,"['너무', '좋다']"
운동하고 해질녘에 다리를 건너 산책하기 좋은 곳,0,478,"['운동', '하고', '해질녘', '다리', '건너', '산책', '하다', '좋다', '곳']"
공원이 걷기 좋고 사람들도 많지만은 않아서 산책하기 좋아요.,0,479,"['공원', '걷기', '좋다', '사람', '도', '많다', '않다', '산책', '하다', '좋다']"
운치있고 쉴 수 있고 운동할 수 있는 곳!,0,480,"['운치', '쉬다', '수', '운동', '하다', '수', '곳']"
"강바람이 솔솔솔 흘러가는 한강물 ,훌쩍 웃자란 억세풀숲, 다양한 운동기구등 어린이부터 노인들까지 쉼터공간으로 훌륭한 공원이다,",0,481,"['강바람', '솔솔', '솔', '흘러가다', '한', '강물', '훌쩍', '웃다', '억', '세', '풀숲', '다양하다', '운동', '기', '구등', '어린이', '노인', '쉬다', '터', '공간', '훌륭하다', '공원', '이다']"
해질무렵 선유도다리가보이는 한강공원,0,482,"['하다', '선유도', '다리', '보이다', '한강', '공원']"
한적하네요,0,483,['한적하다']
그냥 산책 정도론 좋아요,1,483,"['그냥', '산책', '정도', '론', '좋다']"
늦은 오후 산책하면서 노을보기좋은곳.,0,484,"['늦다', '오후', '산책', '하다', '노을', '보기', '좋다', '곳']"
꼭한번쯤라이닝해보시길강추하고싶은곳입니다.,0,485,"['꼭', '한번', '쯤', '라이닝', '해보다', '길강', '추하다', '곳', '이다']"
여유와활력그리고한강의뷰...,1,485,"['여유', '활', '력', '한', '강의', '뷰']"
모든게맘에드는곳이였다,2,485,"['모든', '게', '맘', '에드', '는', '곳', '이다']"
"산책길.자전거길 너무 좋은데
오늘은 더워서 잔차타기 힘들다
😋😋😋",0,486,"['산책길', '자전거', '길', '너무', '좋다', '\r\n', '오늘', '은', '덥다', '잔차', '힘들다', '\r\n', '😋😋😋']"
땀범벅..…,1,486,"['땀', '범벅', '..…']"
서울에서 이만한 휴식공간을 접하기란 쉽지 않죠.,0,487,"['서울', '이만', '한', '휴식', '공간', '접', '하다', '쉬다', '않다']"
계절맞춰 꽃도 지천이고 벤치 등 쉴수있는 공간도 충분해 힐링  장소로 적극 추천합니다,1,487,"['계절', '맞추다', '꽃', '도', '지천', '이고', '벤치', '쉬다', '공간', '도', '충분하다', '힐링', '장소', '적극', '추천', '하다']"
그럭저럭...라면은 맛있어요,0,488,"['그럭저럭', '라면', '은', '맛있다']"
라면 땡기러 가기 좋음.,0,489,"['라면', '땡기다', '가기', '좋다']"
"서울로 가기전, 속초여행 마무리로 아주 좋아요.^~^",0,490,"['서울', '가다', '속초', '여행', '마무리', '아주', '좋다', '.^~^']"
라이딩 63km,0,491,"['라이딩', '63', 'km']"
집 옆에한강 공원있이요,0,492,"['집', '옆', '한강', '공원']"
바람이 잘부는 양화대교 아래에서 쉬면 너무 좋습니다,0,493,"['바람', '잘', '불다', '양화대교', '아래', '쉬', '면', '너무', '좋다']"
바람도 쏘이고 산책하기에도 너무 좋은곳,0,494,"['바람', '도', '쏘이다', '산책', '하다', '너무', '좋다', '곳']"
아이들과 피크닉하기 좋은 곳,0,495,"['피크닉', '하다', '좋다', '곳']"
도시속 자연이 가까이 있어서 좋다,0,496,"['도시', '속', '자연', '가까이', '좋다']"
자전거 타고 가기 좋아요.,0,497,"['자전거', '타고', '가기', '좋다']"
화장실이랑 편의점도 잘 갖추어져 있어요.,1,497,"['화장실', '이랑', '편의점', '도', '자다', '갖추다']"
다양한 볼거리가 있음,0,498,"['다양하다', '볼거리']"
좋아요,0,499,['좋다']
깨끗해요.,0,500,['깨끗하다']
다른 한강공원에 비해 좋지 않네요.,0,501,"['한강', '공원', '비다', '좋다', '않다']"
"산책하기 딱 좋은날이네요, 마스크 쓰는건 아쉽지만ㅎㅎ",0,502,"['산책', '하다', '좋다', '날다', '마스크', '쓰다', '아쉽다', 'ㅎㅎ']"
경치 좋고 접근성 좋은 공원,0,503,"['경치', '좋다', '접근성', '좋다', '공원']"
운동하기 좋고 낚시하기 좋고 ...,0,504,"['운동', '하다', '좋다', '낚시', '하다', '좋다']"
조금 떨어진곳에 주차장이 있음.,0,505,"['떨어지다', '곳', '주차장']"
양화교 밑엔 그늘이 시원하며 운동기구가 많음.,1,505,"['양', '화교', '밑', '엔', '그늘', '시원하다', '운동', '기', '구가', '많다']"
사람들이 운동을많이 하고있음.,2,505,"['사람', '운동', '많이', '하다']"
"바로옆에 어린이놀이터, 양화교 위에 커피숖도있음.",3,505,"['옆', '어린이', '놀이터', '양', '화교', '위', '커피', '숖', '도']"
아이들이 좋아합니다,0,506,['좋아하다']
가족 나들이로 좋아요,0,507,"['가족', '나들이', '좋다']"
언제 봐도 야경 멋지다,0,508,"['보다', '야경', '멋지다']"
한산한 한강공원 산책,0,509,"['한산하다', '한강', '공원', '산책']"
다른 한강공원보다 한적한 편이라 좋습니다,0,510,"['한강', '공원', '보다', '한적하다', '편이', '라', '좋다']"
정돈된 공원에서 편안하게 걸을수 있고 야경이 뛰어나다,0,511,"['정돈', '되다', '공원', '편안하다', '걸다', '야경', '뛰어나다']"
한강은 너무 좋아요,0,512,"['한강', '은', '너무', '좋다']"
"일상 생활에서  피곤하고 지칠때마다  공원에 가서 산책을 하고 있으면
피곤함이 사라지네요",1,512,"['일상', '생활', '피곤하다', '지', '마다', '공원', '가다', '산책', '하다', '\r\n', '피곤하다', '사라지다']"
너무좋아 요,2,512,"['너무', '좋다', '요']"
맥주한잔 까기 좋음 굳,0,513,"['맥주', '한잔', '끄다', '좋다', '굳다']"
대물들이 숨쉬는곳,0,514,"['대물', '숨쉬다', '곳']"
반려견키우시는분산책하기좋아여,0,515,"['반려견', '키우다', '분', '산책', '하다', '좋다']"
아무것도없음...,0,516,"['아무', '도', '없다']"
코로나 영향으로 집콕탈출~ 탁 트인 장소와 한강 변을 거닐 수 있어 좋음~,0,517,"['코로나', '영향', '집콕', '탈출', '탁', '트이다', '장소', '한강', '변', '거닐다', '수', '좋다']"
더불어 선유도 공원을 들를 수 있다는 장점~,1,517,"['더불다', '선유도', '공원', '들르다', '수', '장점']"
좋아요,0,518,['좋다']
산책하기 좋아요,0,519,"['산책', '하다', '좋다']"
시야가  좋 아요,0,520,"['시야', '좋다', '아요']"
강북 도잘보이고 가끔 잘가요♡♡~~~~,1,520,"['강북', '도', '잘', '보이다', '가끔', '자다', '♡♡', '~~~~']"
주차도 좋고 인근 편의점 등 편의시설도 좋네요,0,521,"['주차', '도', '좋다', '인근', '편의점', '편의', '시설', '도', '좋다']"
한강뷰가 좋아요,0,522,"['한강', '뷰', '좋다']"
맥주때리고싶은곳,0,523,"['맥주', '때리다', '곳']"
날씨 좋은날 낮에 가면 기절 가능,0,524,"['날씨', '좋다', '날', '낮', '가면', '기절', '가능']"
자전거도로나 에스컬레이터로 다리위로 올라가 나가고 들어오기기 좋고 운동기구도 있고 산책로가 수변과 가까이 있어서 좋다.,0,525,"['자전거', '도로', '에스컬레이터', '다리', '위로', '올라가다', '나가다', '들어오다', '좋다', '운동', '기', '구도', '산책로', '수', '변', '가까이', '좋다']"
근처에 선유도가 있어서 산책하기 좋다.,1,525,"['근처', '선유도', '산책', '하다', '좋다']"
너무평온,0,526,"['너무', '평온']"
미세먼지 없는 날 놀러오기 넘 좋네요^^,0,527,"['미세먼지', '없다', '날', '놀다', '오기', '넘다', '좋다', '^^']"
한국에서 내가 가장 좋아하는 곳,0,528,"['한국', '내', '가장', '좋아하다', '곳']"
접근성이 매우 좋고 깨끗하게 정비되어 있다!!,0,529,"['접근성', '매우', '좋다', '깨끗하다', '정비', '되어다', '!!']"
조깅하기 좋아요.,0,530,"['조깅', '하다', '좋다']"
너무 좋다.,0,531,"['너무', '좋다']"
역시 한강공원 👍…,1,531,"['역시', '한강', '공원', '👍']"
추워요,0,532,['춥다']
멋진 곳 입니다.,0,533,"['멋지다', '곳', '이다']"
벽에 그려진 유명인들의 페인팅과 명언~ 보면서 감동받고가요 ㅎ,1,533,"['벽', '그려지다', '유명인', '페인팅', '명언', '보다', '감동', '받다', 'ㅎ']"
아프지말고 가야 좋음,0,534,"['아프다', '가야', '좋다']"
"한강공원 가벼운 산책이나 자전
거 타기에 너무 좋습니다",0,535,"['한강', '공원', '가볍다', '산책', '이나', '자전', '\r\n', '거', '너무', '좋다']"
"물론 스트레칭운동 기구도 있고
너무 좋습니다.",1,535,"['스트레칭', '운동', '기구', '도', '\r\n', '너무', '좋다']"
힐링되는 공원,0,536,"['힐링', '되다', '공원']"
"아름다운  한강양화공원
입니다",0,537,"['아름답다', '한강', '양화', '공원', '\r\n', '이다']"
