,리뷰,rep,index
0,산책코스 좋아요,0,525
0,휴식하기 좋네요,0,526
0,라이딩 하기 참 좋지요.,0,527
0,한강변은 모두 좋습니다,0,528
0,좋아요,0,529
0,번잡하지않고 좋다,0,530
0,좋은데 사람 넘 많음..,0,531
0,바람좋고 시원하고,0,532
0,데이트 장소로 적합,0,533
0,언제나 사람이 붐비는곳,0,534
0,아이들과 함께하기 좋은 장소,0,535
0,자전거 동호회의 만남의 광장,0,536
0,좋아요,0,537
0,말이필요없죠 ㅎ,0,538
0,자주 가지만 지겹지 않아요,0,539
0,산책장소로는 백점이죠,0,540
0,긋!,0,541
0,분위기 경치 좋아요.,0,542
0,전망과 주변 스카이라인이 멋짐,0,543
0,사람은 많다..,0,544
1,토요일이라...,1,544
0,야경이 좋아요,0,545
0,깨끗하고 쉬기 좋다,0,546
0,한강은 항상 좋아요,0,547
0,항상 멋진곳,0,548
0,시원하고 한강으로 좋다,0,549
0,더러웡 비둘기 겁나 많아,0,550
0,한강의 축복입니다.,0,551
0,산책하기 좋은곳,0,552
0,"주차가능,  넓고 좋음",0,553
0,산책과 차박에 굿,0,554
0,코로나로 인한 쉼터의 이동,0,555
0,편하고 상쾌한 장소 !,0,556
0,야경이 이뻐요,0,557
0,날씨 넘나 좋음,0,558
0,서울에 사는 장점.,0,559
0,눈썰매장.,0,560
1,굿,1,560
0,간단히 가기 좋다,0,561
0,언제나 좋은 곳-,0,562
0,한강 치고 한적해서 좋음,0,563
0,곳곳에 버린쓰래기가싫다,0,564
0,항상 시원하고좋음,0,565
0,산책하기 좋음.,0,566
0,"시끄럽지 않은 고요한 한강,",0,567
0,힐링으로 최고의 장소,0,568
0,혼자 라이딩 하기 최적의 장소,0,569
0,산책하기 좋은곳,0,570
0,뷰가좋아요,0,571
0,멍때리기 좋은곳.,0,572
0,가끔 인기스타오는곳,0,573
0,한강공원 중 그래도 가장 말끔합니다.,0,574
0,강구경은 언제나 옳다,0,575
0,차박장소로 좋음,0,576
0,한강은 좋아요,0,577
0,서울의 한강,0,578
0,더운날 수영장 좋아여,0,579
0,한강은 엄제나 쵝오,0,580
0,한적하고 데이트하기 좋아용,0,581
0,시원함,0,582
0,주차장뷰 최고,0,583
0,너무좋아요,0,584
0,항상좋아요,0,585
0,주말마다 불꽃놀이,0,586
0,최고의 한강공원,0,587
0,아주 좋아요,0,588
0,한강은 무조건 진리!!!,0,589
0,신나 잼나 좋아,0,590
0,아주좋아요,0,591
0,너무 좋아요!,0,592
0,음식점이 없어요,0,593
0,노을 맛집이쥬,0,594
0,한가하고 좋다,0,595
0,산뜻한 장소는 아님,0,596
0,많은 사람들의 휴식처,0,597
0,주차창 개선 요망,0,598
0,한강변 최고의 휴식처,0,599
0,주차장이 넓다,0,600
0,추억이 많은 곳,0,601
0,아주 좋아요,0,602
0,항상멋짐,0,603
0,그냥 외로우면 가세여,0,604
0,가로수길에서 가까운 힐링스팟,0,605
0,시설이 부족함,0,606
0,편의점 라면 대존맛,0,607
0,풍경너무이뻐요,0,608
0,"한적함, 개방감 좋음",0,609
0,요즘 가기 좋음,0,610
0,산책하기좋아용,0,611
0,너무 지져분해요!!,0,612
0,언제나 즐거움,0,613
0,나무가 너무없음,0,614
0,오랫만에 가니 좋았음,0,615
0,세계최고의 강,0,616
0,조용하고 좋음,0,617
0,나름 분위기 좋은...,0,618
0,한강 공원이 다 똑같지,0,619
1,머,1,619
0,한강은 언제나 옳다.,0,620
0,그녀랑 첨간곳,0,621
0,전국민 휴식공원,0,622
0,한강은 언제나 옳다,0,623
0,대한민국 1등공원,0,624
0,시원하고 좋다,0,625
0,그늘이 없네유,0,626
0,공원은 좋아,0,627
0,내사랑 한강~,0,628
0,갈 곳이 아님!,0,629
0,좋아써요,0,630
0,시원하네요,0,631
0,아주좋습니다.,0,632
0,산책로 좋음,0,633
0,놀기 좋음^^,0,634
0,코로나에 지친 사람들,0,635
0,장마 복구 진행중,0,636
0,시원해요.,0,637
0,너무나 알려진 곳이라서...,0,638
0,자전거 라이딩의 천국,0,639
0,굿~,0,640
0,깨끗해요,0,641
0,편의점이일찍닫음,0,642
0,조용하니 좋음,0,643
0,가볼만해요,0,644
0,뷰가 좋아용,0,645
0,깨끗하고  시원함,0,646
0,멍뭉이랑 산책감 젛음,0,647
0,좋아요~,0,648
0,한강은 늘 진리,0,649
0,서울의 농구 명가,0,650
0,깨끗하고 괜찮음..,0,651
0,굳!,0,652
0,너무 좋아~,0,653
0,좋아요,0,654
0,라이딩중 휴식포인트,0,655
0,한강 잠원지구 입니다,0,656
0,한강공원은 진리,0,657
0,야경이 넘이쁨😍😍…,0,658
0,서울의 물줄기,0,659
0,그냥,0,660
0,한강이 아름답습니다.,0,661
0,핑크뮬리@,0,662
0,경치가아름다움!,0,663
0,최상의 시설,0,664
0,쾌적해요,0,665
0,그냥 좋음,0,666
0,좋아요!,0,667
0,좋음,0,668
0,좋아요,0,669
0,분위기 맛집 ♡,0,670
0,예쁨,0,671
0,굿,0,672
0,좋아요,0,673
0,좋아요,0,674
0,좋음,0,675
0,너무 좋죠,0,676
0,굿,0,677
0,좋아요,0,678
0,굿굿,0,679
0,조용한곳 텐트촌,0,680
0,좋아요,0,681
0,좋아요,0,682
0,최고,0,683
0,좋아요,0,684
0,좋음,0,685
0,좋음,0,686
0,최고입니다,0,687
0,깨끗,0,688
0,조타,0,689
0,좋아요,0,690
0,좋다,0,691
0,굿,0,692
0,분위기좋아,0,693
0,자연,0,694
0,항상 좋져,0,695
0,좋아요,0,696
0,좋다,0,697
0,굿,0,698
0,ㅈㅇ,0,699
0,굿,0,700
0,한강 좋아요,0,701
0,영혼의 놀이터,0,702
0,ㅜㄴ,0,703
0,쉬기편한 장소,0,704
0,너무좋아서,0,705
0,한.강.좋.아.,0,706
0,추워,0,707
0,한적,0,708
0,좋아요,0,709
0,야경 좋음,0,710
0,ㄹ0ㄱㅈ9,0,711
0,오랜만이네,0,712
0,야경,0,713
0,시원한 한강변,0,714
0,조아용요오오오오오,0,715
0,스텔스차박명소,0,716
0,넓고 깨끗,0,717
0,ㅣ,0,718
0,조,0,719
0,맑은 하늘~,0,720
0,희희랑랑 루트,0,721
0,엄,0,722
0,화장실 깔끔,0,723
0,그냥,0,724
0,굿굿!,0,725
1,신이남,1,725
0,수퍼 그뤠잇,0,726
0,한강의 축복,0,727
0,주차 매점,0,728
0,한강 갬성 up~,0,729
0,사람많다,0,730
0,한적해요,0,731
0,운동 굿,0,732
0,시원하다,0,733
0,가보면알아,0,734
0,개꿀잠잤다,0,735
0,좋은 공원,0,736
0,멋있음,0,737
0,한국이야,0,738
1,뭐,1,738
0,그냥 쏘쏘,0,739
0,볶음밥 강츄,0,740
0,조어요,0,741
0,잠원한강공유,0,742
0,전망이,0,743
0,그냥 건물,0,744
0,한강이 똻,0,745
0,최애 장소,0,746
0,한강변 공원,0,747
0,졸춥슈벨,0,748
0,농구잼,0,749
0,ㅈㅇㅇ,0,750
0,한강야경,0,751
0,더러움,0,752
0,ㄱㄱㅈㅇ,0,753
0,시원합,0,754
0,명불허전,0,755
0,물나옴,0,756
0,동내..,0,757
0,한강!,0,758
0,한산함,0,759
0,서초구,0,760
0,가을에는 아름다운 공원!,0,761
1,"토요일에 이곳에 왔더니 많은 사람들이 걷고, 조깅하고, 자전거를 타고, 피크닉을 즐기는 모습을 볼 수 있었습니다.",1,761
2,10월의 날씨는 끝내줍니다.,2,761
0,한강에 가보고 싶어요.,0,762
0,강을 따라 산책하기 매우 좋은 곳.,0,763
1,피크닉과 자전거 타기를 즐길 수 있는 넓은 공간이 있습니다.,1,763
2,아주 좋다,2,763
0,밤에는 다리 옆에서 음악과 조명이 결합되어 물이 춤추는 모습이 매우 낭만적입니다.,0,764
1,그 옆에 있는 인공섬은 저녁과 밤이 너무 아름답습니다.,1,764
0,일년 내내 아름다운 곳.,0,765
1,우리는 겨울에 쌀쌀하고 낭만적인 일몰을 감상하고 야외 체육관 장비 주변에서 어리석은 장난을 치기 위해 왔습니다.,1,765
0,가족과 함께 긴장을 풀기에 좋은 곳입니다.,0,766
1,어린이 놀이 공간이 잘 관리되어 있습니다.,1,766
2,강변의 분위기가 매력을 더해줍니다.,2,766
3,화장실청초한피크닉 구역각 가족 단위가 놀 수 있는 충분한 공간이 있습니다.,3,766
4,나무 배열은 마치 어린 시절의 놀이를 명예롭게 지키고 있는 것처럼 보였습니다.,4,766
0,주변 산책을 좋아합니다.,0,767
1,화장실이 더 깨끗하고 벤치가 더 많았으면 좋았을 텐데요.,1,767
2,맥주나 와인과 함께 한국식 프라이드치킨을 즐기며 일몰을 감상해 보세요.,2,767
3,그것이 이 강변공원을 즐기는 방법이다.,3,767
0,강변의 아름다운 거리를 걸으며 나는 평화와 기쁨을 느꼈습니다.,0,768
1,벚꽃이 활짝 피어 포장도로 위에 분홍색 차양을 만들었습니다.,1,768
2,봄이었는데 모든 것이 싱싱하고 살아 있는 것 같았습니다.,2,768
0,피크닉을 즐기기에 가장 좋은 장소입니다.,0,769
1,좋은 잔디밭이 있습니다.,1,769
2,플로팅 스타버그와 커피스미스 카페가 있습니다.,2,769
3,야경이 끝내주네요.,3,769
4,"143,4318,354번 버스를 타고 갈 수 있으며 지하철역이 근처에 있습니다.",4,769
5,도보로 약 15분.,5,769
0,"이중 자전거 차선, 별도의 보행자 차선, 잔디밭, 길을 따라 정원이 있는 강변을 따라 있는 아름다운 긴 ""그린 벨트""입니다.",0,770
1,매우 사교적인 분위기로 일몰 피크닉으로 인기를 얻습니다.,1,770
2,야외 체육관과 일부 수영장도 있습니다.,2,770
3,앉아서 강 너머로 일몰을 감상하는 것이 좋습니다. . .,3,770
0,"한강(강)을 바라보며 잔디밭에서 마시고 재미,  왠지 여러분 튀김을 먹고, 점원 씨?",0,771
1,울고있다.,1,771
2,그 자리에서 주문을 들어주세요.,2,771
3,가져왔어.,3,771
4,멋진 장소입니다! ️,4,771
0,많은 사람들이 이곳에서 산책/자전거를 타고 있습니다.,0,772
1,자전거 도로가 잘 정비되어 있습니다.,1,772
2,잠수교를 건너면 강북(한강 북쪽)으로 갈 수 있습니다.,2,772
0,서울에서 친구나 가족과 함께 휴식을 취할 수 있는 최고의 장소  나는 이곳을 좋아했습니다.,0,773
1,오후 5시쯤 갔는데 너무 덥지도 않고 너무 어둡지도 않았어요.,1,773
2,"바람도 정말 좋았고, 일몰도 너무 아름다웠어요.",2,773
3,저는 사촌들과 함께 휴식을 취하기 위해 이곳에 왔지만 축구장이 있다는 것을 알고 나서 나와 사촌들은 그곳을 더욱 좋아했습니다.,3,773
4,서울에 오면 꼭 가봐야 할 이곳은 정말 차갑고 좋네요.,4,773
5,10/10,5,773
0,친구나 가족과 함께 어울릴 수 있는 최고의 야외 장소입니다.,0,774
1,마치 대한민국의 중앙공원과도 같습니다.,1,774
2,"저희처럼 음식을 배달해 주셔도 되고, 술을 직접 가져오셔도 됩니다🍷",2,774
3,봄/여름은 한강과 주변 사람들의 경치를 즐기기에 가장 좋은 계절입니다.…,3,774
0,한강을 따라 여러 공원이 있습니다.,0,775
1,잠원한강공원도 그 중 하나입니다.,1,775
2,차량 없이는 접근이 불가능하기 때문에 더 조용하고 조용합니다.,2,775
3,더 많이 걸어야 합니다.,3,775
4,그러나 다른 공원은 매우 질식합니다.,4,775
5,가족이나 친구와 함께 즐거운 시간을 보내고 싶다면 여기를 추천합니다.,5,775
0,저는 항상 연인들과 함께 운동하러 한강공원에 갑니다.,0,776
1,이곳은 제가 세상에서 가장 좋아하는 장소 중 하나입니다.,1,776
2,정말 아름답습니다!,2,776
3,여러분이 그 곳을 즐기시기 바랍니다!!,3,776
0,여기 편의점에는 라면 끓이는 기계가 있어요.,0,777
1,놓치지 마세요.,1,777
2,포근한 바람과 함께 라문과 아름다운 한강 풍경을 감상하기 좋습니다.,2,777
0,일몰 전망은 훌륭합니다 !!!,0,778
1,아직 한강 나들이는 너무 덥지만 밤에 산책하기엔 좋아요,1,778
2,:),2,778
0,자전거 타기와 조깅하기 좋은 곳입니다.,0,779
1,사람들은 편의점에서 음식을 먹고 국수를 요리할 수 있습니다.,1,779
2,하지만 주차장이 부족하고 대중교통 이용이 쉽지 않습니다.,2,779
0,아침에 야외 활동을 하기 좋은 곳입니다.,0,780
1,하지만 대부분의 회사는 늦게 문을 엽니다.,1,780
0,내 인생 최고의 밤을 여기서 보냈어요,0,781
1,야경이 끝내주네요,1,781
0,공원과 수영장도 있습니다.,0,782
1,친구들이랑 가기 너무 좋은 곳,1,782
0,절임이나 자전거 타기에 완벽한 한강 옆의 멋진 공원,0,783
0,이 강은 서울 전체를 관통하고 있어요!,0,784
1,그리고 한강공원에 갈 때마다 247의 아름다운 풍경을 감상할 수 있어요!,1,784
0,잠원한강공원은 서울에서 방문하기 정말 좋은 곳이에요.,0,785
1,공원이 한강 바로 옆에 있어서 물도 보고 경치도 즐길 수 있어요.,1,785
2,운동을 하거나 친구들과 바비큐를 즐기는 등 즐길거리가 많습니다.,2,785
3,공원이 정말 크고 나무와 풀이 많아서 정말 평화로운 느낌이 듭니다.,3,785
4,자전거 도로와 산책로도 마련되어 있어 강 전망을 즐기며 운동도 할 수 있습니다.,4,785
5,공원은 무료로 방문할 수 있고 하루 종일 개방되어 있어 언제든지 올 수 있습니다.,5,785
6,나는 친구들과 함께 거기에 갔고 우리는 즐거운 시간을 보냈습니다.,6,785
7,나는 야외에서 휴식을 취하고 즐거운 시간을 보내고 싶은 모든 사람에게 이 공원을 추천하고 싶습니다.,7,785
0,그냥 여기서 쉬고 있어요.,0,786
1,서울에서 할 수 있는 가장 좋은 일 중 하나입니다.,1,786
2,편의점에서 저렴한 인스턴트 라면이나 기타 간식을 먹거나 공원 중앙에서 KFC를 주문하세요.,2,786
3,어디든 없지만 배달아저씨들이 맛있는 음식을 가져다 줄 거예요 🥘…,3,786
0,사랑스러운!,0,787
0,정말 좋은 곳이에요♡,0,788
1,KOREAN♡,1,788
0,이 공원 영토에는 수영장이 있습니다.,0,789
1,우리는 어제 친구와 함께 거기에 있었고 수영장은 크지 않지만 뜨거운 서울 이후에는 꼭 필요한 것입니다.,1,789
2,평일에 가는 걸 추천드려요.,2,789
0,오늘 처음으로 공원을 방문했는데 정말 즐거웠습니다.,0,790
1,압구정역과 매우 가까워서 매우 편리합니다.,1,790
2,공원은 매우 깨끗하고 가족과 애완동물 친화적입니다.,2,790
3,"산책도 할 수 있고, 농구나 축구, 럭비도 할 수 있어요!",3,790
4,욕실은 매우 깨끗하며 럭비장 옆에 편의점이 있습니다.,4,790
0,한강은 서울 사람들에게 행복한 곳이다,0,791
0,벚꽃이 아름다운 강입니다.,0,792
0,피크닉을 즐기기에 좋은 장소,0,793
0,한강은 이 도시의 대표적인 피크닉 장소입니다.,0,794
0,"그들은 최근에 피크닉 벤치를 몇 개 설치했는데, 친구들과 함께 앉아서 즐기기에 정말 좋습니다.",0,795
0,"멋진 장소, 시간당 3000승으로 자전거를 빌릴 수 있고, 자전거 라인이 훌륭하고, 할 일이 많고 휴식을 취할 수 있는 곳이 많습니다.",0,796
1,그것을 사랑.,1,796
0,녹색!,0,797
1,물!,1,797
2,자연!,2,797
3,자전거 타는 사람!,3,797
4,인덕션 편의점 신라면!,4,797
5,"잠원은 기본적으로 누에를 뜻하는데, 공원을 따라 누에 전시관이 있어요.",5,797
6,인파로부터 멀리 떨어진 오아시스이며(공원 자체가 붐비지 않는 한 ㅋㅋㅋ) 일반적으로 도시에서 방문하기 재미있는 곳입니다.,6,797
7,"확실히 ""모바일"" 7-11(또는 GS였습니까?)에 들러 유도 그릇이 있는 라면을 집으세요.",7,797
8,뒤쪽에 바깥으로 가져가면 기본적으로 자동으로 물을 추가하고 그 자리에서 바로 진짜(컵이 아닌) 라면을 식힐 수 있는 인덕션 쿡탑이 있습니다.,8,797
9,꼭 시도해야합니다.,9,797
0,어떤 활동을 하거나 어울리기에 좋은 장소입니다.,0,798
1,주말에는 여기에 차량을 가져오지 마세요.,1,798
2,이곳을 벗어나려면 한 시간이 걸립니다.,2,798
0,돗자리 심리링하기 쵝오.,0,799
1,여름밤에는 매트가 있는 최고의 장소.,1,799
2,치킨과 맥주로 한국문화를 보고 느낄 수 있어요♡,2,799
0,🌅🌁🏞…,0,800
0,"달리고, 자전거를 타고, 친구나 가족과 함께 시간을 보내는 것이 좋습니다.",0,801
1,코로나19가 빨리 종식되길 바랍니다!!!,1,801
0,친구들과 함께 앉기 좋은 곳.,0,802
1,아니면 그냥 운동하세요.,1,802
2,밤에는 물에 반사되는 불빛이 너무 예뻐요,2,802
0,내가 서울에서 가장 좋아하는 장소 중 하나,0,803
0,나는 그것을 좋아했다!,0,804
1,추천합니다.,1,804
0,공원의 최악의 부분에 대해.,0,805
1,"실제로 ""공원""을 즐길 수 있는 아주 작은 열린 공간에는 사람들이 넘쳐납니다.",1,805
0,"야경도 좋고, 근처에 편의점이 있어 조깅하기에도 좋은 곳입니다.",0,806
0,좋습니다.,0,807
1,한강 근처에서 놀 수 있는 곳입니다.,1,807
2,그래도 사람이 너무 많아서...,2,807
0,이 아름다운 곳,0,808
0,아주 멋진,0,809
0,강을 따라 자전거를 타는 것을 좋아합니다.,0,810
1,서울에서 내가 제일 좋아하는 곳,1,810
0,사람도 적고 근처에 수영장도 있어서 조용하고 조용해요,0,811
0,보통 농구를 하러 여기로 가요 멋진 경치,0,812
0,좋은 분위기,0,813
0,강을 따라 있는 아름다운 공원.,0,814
1,자전거를 타거나 산책을 하고 싶을 때 좋습니다.,1,814
0,"차가워지고, 아이들과 놀고, 일몰을 감상할 수 있는 좋은 장소입니다.",0,815
0,한이 좋아하는 부분!,0,816
0,좋아요,0,817
0,놀라운 장소,0,818
0,편안한 장소.,0,819
1,사람이 너무 많지 않아요.,1,819
2,붐비지 않아!,2,819
0,운동 놀이기구가있는 한강의 기분 좋은 공원.,0,820
0,괜찮은 것 같습니다.,0,821
0,강남 압구정과 주변의 모든 것을 사랑합니다..,0,822
0,"친구, 가족과 함께 캠핑이나 피크닉에 좋습니다.",0,823
0,야경은 커플에게 좋아요,0,824
0,맥주와 떨어지는 태양이 좋은 곳,0,825
0,"좋은 장소, 좋은 럭비 경기장",0,826
0,다리 분수 쇼를 보는 것이 너무 좋아요,0,827
0,피크닉에 좋아요!,0,828
0,저녁 산책을 즐기기에 좋은 장소.,0,829
0,여의도보다는 여기로 오는 게 낫겠다,0,830
0,실제로 가장 좋아하는 장소.,0,831
0,가족과 함께 시간 보내기 좋은 곳,0,832
0,대한민국 서울의 유명한 명소 중 하나!,0,833
0,내가 서울에서 가장 좋아하는 장소 중 하나,0,834
0,완벽한,0,835
0,정기적인 행아웃 장소,0,836
0,저녁에는 멋진 전망.,0,837
0,여기를 타고 !!!,0,838
1,정말 좋아,1,838
0,치유의 장소,0,839
0,잠시 쉬어가는 것이 좋습니다.,0,840
0,재미있는 장소,0,841
0,서울의 아름다운 곳,0,842
0,좋은 전망,0,843
0,아주 좋은 곳,0,844
0,한강,0,845
0,매우 기쁜,0,846
0,평화를 찾는 곳,0,847
0,한강은 정말 대단해요,0,848
0,여기 있어주셔서 감사합니다,0,849
0,좋은 수영장,0,850
0,매우 아름답습니다.,0,851
0,밤에도 마음을 열어라,0,852
0,정말 아름다운 풍경이군요,0,853
0,🚲 좋은 곳…,0,854
0,니스,0,855
0,좋은,0,856
0,햄,0,857
0,녹색 공간,0,858
0,아름다운,0,859
0,파라다이스 !!!,0,860
