,리뷰,rep,index
1,"그래서 공원 주차장 차안에서 팝송 등 음악을 듣는 게, 즐기는한 가지 방법이다",1,311
2,"한 강 공원과 맞는 편 밤 하늘과 아파트,오른 쪽 롯데타워가 파노라마처럼 아름답게 펼쳐진다.",2,311
0,선착장 앞이 가장 배달해주시는 분들과 소통하기 편합니다.,0,312
1,자전거 쌩쌩 타는 분들이 많으니 자전거 도로 지나갈때는 조심해야 해요,1,312
0,"벌레가 좀 많고, 사람들때문인지 편의점 근처는 깨끗한 느낌은 아니였습니다.",0,313
1,지하철에서 먼게 별로였습니다.,1,313
2,그러나 야경은 좋았습니다.,2,313
0,용인에서 자전거로 잠실 한강공원까지 다녀 왔습니다.,0,314
1,거리는 왕복 70km 정도 됩니다.,1,314
2,운동하러 나온 사람들로 북적이는 곳입니다.,2,314
0,잠실에 자기 텐트가 있다면 강 추 합니다.,0,315
0,비온뒤라 물이 많았어요,0,316
0,아이들과 바람쐬고 왔네요~^^,0,317
1,편의점 라면 사서 먹으니 따땃하니 좋아요~ㅋ,1,317
0,넓진 안은데 대체로 텐트매너가 좋은듯..,0,318
1,가끔 개들을 위한 공간인가 착각드는 주인들 있는건만 아쉬움..에리어 구별필요한듯,1,318
0,"산책, 운동, 쉬러 가기 좋아요.",0,319
1,"수영장, 편의점, 자동차극장 등 다양한 시설도 있습니다.",1,319
2,늘 사람도 많아 분위기도 여유롭고 좋은 곳.,2,319
0,오랫만에.,0,320
1,한강수변에서 낚시도 가능한곳이다..,1,320
2,이제 그늘막도 할수 있네..,2,320
3,뭘 먹으면 않되지만 우아하게 와인한잔 했네..,3,320
4,사진은 못올림..ㅋㅋ,4,320
0,말해뭐합니까 최고,0,321
0,가슴이 탁 트인다.,0,322
0,퇴사 후 산책.,0,323
1,후 머먹고살까.,1,323
0,저녁 나들이 하기 좋은 곳,0,324
0,"미화원의청소는,수시로해야되고.",0,325
1,"버리는사람이문제며,교육필요.",1,325
2,"쓰레기함이적소에있어좋고,,,,
서로,사람이,자연환경오염의식이절대부족.",2,325
3,"교육.교육,,,,",3,325
0,더운 여름을시원하게 보낼수 있는 곳입니다,0,326
1,낮보다 밤이 더 좋은 곳 ~ 야외에서 먹는 라면 또한 하나의 소확행입니다,1,326
0,경관은좋은데시설이열악합니다,0,327
1,그리고편의시설도화장실역시필요합니다?,1,327
0,다들 아시듯이 걷거나 활동적인 데이트를 하기에 좋습니다.,0,328
1,매력적인 공간입니다,1,328
2,날씨가 좋아졌으면 좋겠네요,2,328
0,간단하게 맥주 한잔 하기 좋습니다,0,329
1,다만 주변에 버려진 쓰레기들이 많습니다,1,329
2,자신이 먹은 자리는 께끗하게 정리하는 문화시민이 됩시다,2,329
0,"어두운 곳들이 좀 있는데
위험할 수 있으니 개선이 필요합니다",0,330
0,주말엔 차 댈곳이 적음.,0,331
1,한강공원이 다 비슷하지만   잠실은 종합운동잠이 주변에 있어서 야구나 공연 있는 날엔 막힐때가 더 많음 .,1,331
0,애들 데리고 나오기도 좋고 산책 코스도 반포대교넘어 동작대교를 가든 한남대교 지나서 가든 다 만족스러운 산책길이다,0,332
0,"산책, 자전거 타기에 좋습니다.",0,333
0,봄 여름 가을철 야외활동으로 최적,0,334
0,20대의 추억이 잇는곳....,0,335
0,걸어서 들어가기 진짜 심이 듦...,0,336
1,"글코 차 몰고 한강 공원 간 년놈들이 게서 왜 술을 쳐 마시는데..?

걍 강물로 쳐들어가서 숨 쉬지마라들...",1,336
0,경치가 좋아요,0,337
0,러닝하기 딱 좋아요,0,338
0,맨허튼 야경이 부럽지 않습니다~^^,0,339
0,"낮보다 밤 추찬
잠실 선상 카페에서 커피 한 잔하며
한강과 빌딩의 빛 어울림을 감상하며 하루의 피로를 풀 수 있는 곳
잠시 소소한 망중한을 즐기는 분께 추천
(좀 늦게 가시라~)",0,340
0,주차장 가까운 한강변이라 소풍 놀이에 좋아요,0,341
1,지인과 오랫만에.,1,341
2,소풍 기분 냈어요,2,341
3,마무히는 편의점 아메리카노로,3,341
0,요즘은 코로나 때문에 자주 못가지만 오늘 다녀왔는데 아직도 아련함이 있네요. .,0,342
0,바람은선선하고 시원하며 햇빛도 적당히 들어서 날이 너무 좋았다.,0,343
1,거기에 다른한강공원보다 사람들이 적어서 여유를즐기기 너무 좋았다.,1,343
0,자전거 타다 쉬어가기 좋은 곳~,0,344
0,거의 대부분의 사람들이 밤의 피서지 및 운동의 장소로 애용하는 곳입니다,0,345
1,"강 바람이 블어와서 한 낮의 지열을 완전히 식혀줘서, 걷기 운동을 해도 거의 땀이 나지 않는 기분좋은 장소입니다",1,345
0,서울에 한강이 있다는 건 정말 큰 행운입니다.,0,346
1,여러 한강공원 중에도 규모면에서는 잠실이 절대 안 빠지죠.,1,346
0,"접근성은 좋지 않으나, 차량이 있다면 가기 좋습니다.",0,347
1,주차는 다른 한강공원가 비교해서 널널한 편인 것 같습니다.,1,347
0,차 갖고 드라이브 가기 좋아요.,0,348
1,사람 많고 배달음식 거리도 많아요,1,348
0,공사을너무만이하는거같네요,0,349
1,"자연그대로 도로만한번식 정검해주시고
공사차랑들어오지몾하게하세요",1,349
0,잘 조성된 공원이어서 봄과 가을에 돗자리깔고 놀면 좋다.,0,350
1,여름엔 덥고 벌레가 많다.,1,350
0,여러가지 꽃을 잘 가꾸었네요,0,351
0,한강에서 물놀이 체험을 해보는 것도 좋아보임,0,352
0,강아지랑 산책해요,0,353
0,"추워지기 전에 시원한 강바람 맞으면서
아이와 와이프와 자전거도 타고 좋았어요.",0,354
0,잠실 편의점 사람은 많으나...,0,355
1,먹을 거리 풍부 함.,1,355
2,주위에 아이들이 많이 뛰어 놀고 있으므로 주의가 필요함.,2,355
0,청소하시는분들이 친절해요,0,356
0,더움 그와중 시원함 주차는 30분 1000원 그담부터 10분에 200원  최대 1만원,0,357
0,밤하늘 별이 가장 잘 보이는곳,0,358
0,"자전거길, 자전거 대여는 좋은데
라면끓이는곳은 너무 비위생적 이네요",0,359
0,"요즘 공기 맑고 하늘 높고 바람 시원하고 사람들도 많지않고, 화장실 깨끗하고 정말 최고입니다",0,360
1,스트레스 확 풀립니다,1,360
0,"아직은 코로나 때문인지 열린게 음식점과 편의점밖에 없었지만, 공사중인 수영장이 완성되면 여름엔 볼만할듯.",0,361
0,사람들이 잘 안가서 더 좋네요.,0,362
1,탄천과 만나는곳 꼭 가보세요 강추,1,362
0,주차장 주차비용이 너무 많아요,0,363
1,ㆍ하루주차 비용이 10.000원이면 비싸요,1,363
2,ㆍ시민의 모두에 공원 인데 ᆢ,2,363
0,작년까지 그늘막 텐트 무슨 난민들처럼 설치하고 난리 나더니...이제 설치지역 이외는 범칙금 100만원 훨씬 좋아졌다,0,364
0,자전거 나들이하기 좋아요...,0,365
1,근데 날씨가 좋으면 자전거 타는 사람이 너무 많으니 안전에 유의해야합니다..,1,365
0,주차비 싸서 커피마시러감,0,366
1,"사람들 미친듯 개많음 코로나
풀렸으니 자유를 만끽하고싶은 사람들 ㅎ",1,366
0,쉬거나 운동하기 좋고 가까운 곳에 편의점도 있어 편리하고 경치도 좋은 힐링장소,0,367
0,항상 조용하고 깔끔한 이곳,0,368
0,해 질녁 선선한 저녁 한강변에서 산책은 정말 좋아요,0,369
1,가족과함께 꼭 가보세요,1,369
0,19개월 된 여자아이인데 유람선을 괴장히좋아하네요.,0,370
1,노래까지 라이브로 잘불러주셔서 좋았습니다^^,1,370
0,사진만 보셔도 아시겠죠?,0,371
0,생각이 많은날 사람들이 운동하는 모습이나 한가롭게 시간을 보내는 모습을보고 바람을 느끼며 하루의 마무리를 하기전 시간을 보내기에 좋은 장소이다,0,372
0,잠실한강공원 리뷰를 써달라구요!?,0,373
1,굳이?! 근데 난 착하니까 쓰래면 쓴다.,1,373
2,"10여년전 생기다만 올챙이같은 괴수가 등장해 수 많은 인명피해를 낸 곳이며, 한 때 fbi까지 다녀간 적이 있습니다.",2,373
3,"아, 입수시 한강물입수 오부제가 시행되고 있으니 참고해주세요!",3,373
0,"집 앞이라 자주 가는 편인데, 이촌이나 반포에 밀린다.",0,374
1,그 점을 파고 들어 즐기면 된다.,1,374
0,콘서트가 늦게끝나서 배고파서 고수부지에서 라면 먹었는데요.,0,375
1,평상시엔 라면 안먹는데 기계로 끓여주는데 맛있네요,1,375
0,한강뷰가 보기좋은 곳으로 돗자리나  캠핑의자를 챙겨가는게 좋아요,0,376
1,그늘진 곳은 찾기가 어려워요,1,376
0,한강은 갈때마다 늘 다른 기분으로 갈수있죠,0,377
1,외로울때 외롭지않고싶을때 슬플때 슬프지않고싶을때 죽고싶을때 죽고싶지않을때 살고싶을때 살고싶지않을때 행복할때 행복하고싶을때 기쁠때 기쁘고싶을때,1,377
0,무슨말이 더 필요할까요?,0,378
0,자전거 타기 좋은 곳,0,379
0,밤에는 특히 야경이 참 멋진 곳입니다,0,380
1,유람선도 분위기 있구요 ^^,1,380
0,언제나  와도 좋은곳!,0,381
0,"사람들 다 라면먹고 자전거타고 강아지 데려오고
책상 가져오고 에어 빈백 가져오고..",0,382
1,대박입미다,1,382
2,존잼.,2,382
0,"잠실에있어 차량이용 접근성 편리,주변 편의점있고 산보하기도 좋고/~",0,383
0,"코로나 -19로 모든 행동을 한번 더 생각하고  실행해야 하는  조심스러운 시기에, 이곳 잠실 한강공원은  ""생활속 거리두기"" 란 약간의 규약만 지키면 너무도 나만의,우리들만의  공간으로 만킥할수있는 01:00의 추억이 만들어진 공원이엤다.",0,384
0,유람선 선착장도있고  편의점 옆 또래오래 치킨집이 있어 시원하게 맥주한잔하기좋습니다,0,385
0,주말은 주차장 들어가는 길 혼잡합니다.,0,386
1,평일 여유있게 한강 피크닉!,1,386
2,힐링 고고,2,386
0,"한방이 뻥 뚤려 시원하고, 자전거를 빌려 한강변을 시원하게 달릴 수 있어요.",0,387
1,자전거 대여가격도 저렴하니 좋습니다.,1,387
0,밤 늦게 편의점이 닫아서 한참걸어서 gs25시에서 라면 먹었네요.,0,388
1,맛있네요,1,388
0,굿.입니다,0,389
0,"가족이나 친구들과 함께 시간 보내기 좋으며, 편의점에서 기계로 직접 끓여먹는 라면도 한번쯤 먹을만함.",0,390
0,요즘 같은 좋은 날씨에 방문하면 참 좋은 곳이죠.,0,391
1,편의점 라면도 즐기면서요. ㅎㅎ,1,391
0,"날씨도 선선해지고
걷거나 자전거타기 좋은 계절이 왔어요^^",0,392
0,강변을 따라 산책하기 좋고 여름에는 야외 수영장도 개장..,0,393
1,유람선 선착장도 있네요.,1,393
0,자전거 대여소가 아주 편리했고 또 담당 직원이 친절해서 아무 불편없이 시설을 이용했습니다.,0,394
1,고맙습니다.,1,394
0,적당한 바람과 햇살이 있어 힐링하고 여유를 즐기기 아주 좋아요^^,0,395
0,편의점이 많고 치킨가게도 바로 있어서 좋음,0,396
1,"한강공원 중 사람들이 많지 않은편
공원이 넓진  않지만 야경이 예쁩니다",1,396
0,"텐트 허용 장소도 있고, 근처에 편의시설도 있어서 하루 놀기에 좋아요♡♡",0,397
0,관리가 잘 되어있고 한강조망이 너무 좋네요.,0,398
1,"가족, 연인과 산책하기 좋아요",1,398
0,"다른 한강공원에 비해 주차장도 넉넉하고 사람도 적은편
치킨은 편의점 옆에서 팔아요",0,399
1,또래오래 맛남,1,399
0,달리기 하기에 트인공간 답답함이 사라짐,0,400
0,"시원한강바람
맑은뭉게구름하늘
넘치는에너지를가진운동하는사람들
좋다~",0,401
0,너무즐거워요,0,402
0,여름 밤 식구와 같이 같는데 시원한 강바람이 좋고 경치가 좋다,0,403
0,한강은 역시 👍👍👍👍👍…,0,404
0,저희 동네입니다.,0,405
1,와서 느껴보세요~,1,405
0,날씨 좋은 초가을 한강공원 추천,0,406
0,자전거 타고 운동하기도 걷고 운동하기도 좋고 여름에는 수영장도 이용할 수 있고 넓은 운동장이 있어서 축구같은 운동도 할 수 있고,0,407
0,날씨 좋고 바람 좋고,0,408
0,요즘 따릉이 물결이네요.,0,409
1,강변따라 걷고 벤치앉아 맥주한잔도 좋음,1,409
0,시원하고 좋음,0,410
1,"사람구경도 하고 편의점도 있어서
먹을것도 많아 좋네요",1,410
0,"좋긴한데 일부 몰지각한 운전자들이 심야에 시끄럽게 시동을 걸어놓고있지를않나, 소음기 튜닝한 스보츠카를 몰고와서 굉음을 내지않나, 이런건 단속을 해야될줄로 압니다...",0,411
0,달이 밝은 날에,0,412
0,주차하기도 좋고 텐트를 칠수가있어서  가족들이 놀기는 최적에장소,0,413
0,치킨집도 있구 돗자리 깔고 누워있기 좋음. 라면먹고싶당.,0,414
0,자전거 타기 좋고 저녁 먹고 다~산책하러 나오는것같음~~,0,415
0,자전거 타고 지나치기만 하는데 사람이 많은 거 빼곤 좋음 ㅎ,0,416
0,야경 좋습니당!,0,417
1,밤 마실로 나와보세용,1,417
2,쿠팡이츠 요기요,2,417
3,배달도 잘 옵니당.,3,417
0,한적하고 좋아요.,0,418
0,앙기모띠한 곳이죠,0,419
1,겨울에 가면 꽁꽁 얼어 아름다운 야경을 비춰주는 거울로 변하는 미르스띤 곳입니다,1,419
0,사람들 많음,0,420
1,커피한잔 라면 등 산책으로 추천,1,420
0,차를가져가실꺼면...일찍.... 일요일 5시 이랜드 크루즈타기위해 4시도착...,0,421
1,주차....,1,421
2,30분걸림...,2,421
3,자리찾기가....,3,421
0,가성비 좋지만 주차료 많이 비싸고 현금으로 선불로 내라고 하는 경우도 적지 않아서 기분나빴음,0,422
0,자전거라이딩 하는분 가족과 텐트에서 쉬는분 선선한 바람 불어와 좋았습니다.,0,423
0,"한강에 더불어 주변경치 그리고
편의시설  아주 잘돼어있다고 생각힙니다",0,424
0,요즘은 코로나 때문에 나들이 가기엔 부적합하지만 상황 좋아지면 날 좋을 때 저녁에 친구들과 맥주 한잔하기 딱 좋습니다.,0,425
0,자전거는 여기가 대박,0,426
0,쓰레기만 조심 하면 깨끗한 환경에서 즐길 수 있을텐데.,0,427
1,낚시도 불법인지 합법인지 안타깝네요,1,427
0,"저녁 맛있게 먹고
산책하러 갔습니다",0,428
1,"아직 공기가 차지만
소화 다 시키고
ㅋㅋㅋ
넘 좋았습니다",1,428
0,조용히 밀회를 즐길수있는 장소입니다^^,0,429
1,연인들의 데이트 명소에요~~,1,429
0,말이 필요없는 야경 뷰,0,430
0,좋아요 ㅎㅎ,0,431
1,네 감사합니다,1,431
0,건대 자주 갔었는데.,0,432
1,건대보다 훨씬 사람이 적고 깔끔해서 좋아요,1,432
0,다른 한강공원 구역에 비해 찾아 가기가 쉽지 않다 .,0,433
1,"딱히 눈에 띄는 것도 없고
있다면 옆에 관광용 헬기장이 있다는 것",1,433
0,늦봄부터 가을까지 날씨좋은날 그늘막 설치하고 쉬기 아주 좋아요.,0,434
0,좋아요.,0,435
1,야경 너무 이뻐요^^,1,435
2,주차는 비싼거 같아요!!,2,435
3,주차공간 좋고 치킨 맛있어요,3,435
0,광나루보다 복잡하고 놀거리는 많이 없어요,0,436
0,여유가 있을때 가면 언제나 좋은 장소입니다,0,437
1,피크닉하고 강아지랑 산책하며 여유로운 시간을 보낼수 있습니다,1,437
0,잠실 가깝고 가기 좋음 그냥 편함,0,438
0,취사는 안돼요,0,439
0,"반포 한강에 비해 즐길 거리가 적지만, 그래도 한강에서 치맥을 하거나 거닐기엔 좋음.",0,440
0,한강변 계단에 앉아서 도심에서 보는  강뷰가 탁트여서 시원하고  좋았어요,0,441
0,편의점과 카페가 있구요.,0,442
1,주말이었는데도 시끄럽지 않았습니다.,1,442
2,잠깐 쉬기 좋아요,2,442
0,운동하기 너무 좋은데요,0,443
0,오늘 자전거를 타고 다녀왔네요,0,444
1,미세먼지도 비교적 적었고 날씨도 조금 쌀쌀했지만 괜찬았네요,1,444
0,관리가 잘되고있는 잠실쪽 한강 공원입니다.,0,445
1,여름에는 수영장도 운영되고 산책하기 좋습니다.,1,445
0,"텐트, 그늘막 허용 장소,
편의점 가깝구, 주차장도 가까워서 놀러가기 좋아요",0,446
0,도심에 이렇게 넓은 강이 있어 시야가 확 터지는곳에서 가볍게 맥주를 마실수 있는 곳이 또 있을까?,0,447
0,"자전거 도로가 좋아서 올림픽대교 방향 또 반포대교방향 분당방향 으로 쉽게 갈수있음,",0,448
0,한강은 언제나 좋다.,0,449
1,잠실지구는 그늘막금지구역이많아서 한산한편이다,1,449
0,"항상 관리가 잘 되어있고, 밤 늦은 시간에도 사람이 많으며 안전",0,450
0,멋진풍경을 보여주는 서울안에 공원,0,451
0,광활한 한강풍경이 도시풍경과 어우러진 곳입니다.,0,452
1,멋진곳이죠.,1,452
0,공휴일도 주차료 받는 한강시민공원 이렇게 푼돈까지 꼬박챙긴 돈으로 서울시는 뭘하나,0,453
0,주차 편리하고 여유로운 시간을 보낼 수 있는 좋은 장소입니다.,0,454
0,항상 스트레스 풀기 위해 운동 후 찾는곳.,0,455
1,넓고 편한 그늘있는 야외공간이 쉬면서 한강보기 좋습니다.,1,455
0,사람들 많이 나와 있네요.,0,456
1,휴식하기 좋게되 있구요.,1,456
0,날씨가 좋은 날 갔는데 아주 좋음,0,457
1,오리배탔지만 자동 엄청 느리고 물이 똥물,1,457
0,사람이생각보다없어요.,0,458
1,하지만 명상하기좋은곳,1,458
0,현재 공사중이라 한강보긴 아쉬어요,0,459
0,네에 자전거를 탔어요^^,0,460
0,산책하기 좋은곳,0,461
0,늘 좋습니다,0,462
1,수영장 공사되면 더좋아지겠네요.,1,462
0,자전거타고 놀라가기 좋은곳,0,463
0,"산책, 조깅, 자전거 등 야외활동하기 최고.",0,464
1,한강에서 빠질 수 없는 라면!,1,464
0,라면이 봉지라면 ᆢ3천원 날계란 1개 5백원 비싸다,0,465
1,거져돈버네 ᆢ,1,465
0,라면에 야경 운동도할수있어요,0,466
1,데이트장소로도 최고~~,1,466
0,날씨 좋은날엔 멀리까지 잘 보여서 좋습니다.,0,467
0,야경좋아요~,0,468
0,그늘이 없다.,0,469
1,일부 장소에 그늘막을 허용했다.,1,469
2,타프는  금지인데 왜들 설치합니까.,2,469
0,5월에 선선하게 산책을 즐기기에 딱 좋은곳이죠,0,470
0,놀고 쓰레기좀 치우고 가세요,0,471
1,너무 지져분해,1,471
0,좀 붐빌때도 있고 주차장이 불편할때도 있지만 가면 너무 시원하고 즐기기 좋은 곳,0,472
0,"토요일은 피하시고

출차하는데  소요시간 30분이상
주차요금은 관리소홀로인한 출차지연에대하여
감안 하지않음
늦은시간까지요금징수",0,473
0,가까운 김영모 가도 될듯요..,0,474
1,브런치 먹을려면 괜잖은데 ..빵 사러갈 필요까진.,1,474
0,운동삼아 걷다가 한강을 배경으로 편의점에서 라면먹고 맥주 한 잔 하기 좋습니다.,0,475
0,"한강과 맑은 하늘의 조화
여유롭게 운동하는 시민들의 행복한 모습",0,476
0,가족과 여유롭게 한강변에서 시간을 보낼수 있어 좋아요,0,477
0,멋진 야경 시원한 바람  물멍 때리기 좋아요,0,478
0,연인들끼리 강바람을 만나며 데이트를 할수 있는데 편의점에 따뜻한 술을 안파니 아쉽다.,0,479
0,사이클링 하는 사람이 많네요.,0,480
1,주말 운동 산챡 최적의 장소.,1,480
0,편의점 너무 비쌈.,0,481
1,양주는 안팜.,1,481
2,술마실거면 신천역 근처에서 미리 사가자,2,481
0,가을이 왔음을 느낄수있는 행복할수있는곳이예요,0,482
0,한강공원 가기전에 잠실역 지하 롯데마트 및 상가에서 장봐가면 좋아요,0,483
0,멍때리기좋아요,0,484
0,할아버지가 금연 공공장소에서 담배를 피는데 어의가 없어서 27개월 아들 데리고 자리를 피했습니다,0,485
0,"여름에 풀밭에서 쉬기 좋고, 자전거 타기 좋은 곳입니다.",0,486
0,도시한가운데 이렇게 크고 멋진강이 흐르는곳이  또 어디에 있을까?,0,487
0,"많은 주차장
가까운 편의점과 화장실
어린아이들이 놀수있는 흙 놀이터가 정말 좋았으며

부족한 잔디밭이 조금 아숴",0,488
1,웠음,1,488
0,언제 와도 평온하고 애틋한 곳.,0,489
0,오랫만에 한강 야간라이딩~,0,490
0,큰나무가 더많이  있었으면 좋겠네요,0,491
1,그늘이 많지 않아요,1,491
0,"운동하기에, 가족 화합하기 최고의 장소.",0,492
1,우리나라가 선진국이 될 수 있다 느끼게 해 주는 곳.,1,492
0,한가한 금요일 오후 날씨도 좋고 맥주한캔 좋아요,0,493
0,흐린 날 시원한 강바람 맞으면서 걷기 좋아요,0,494
0,"언제나 좋은곳
라면을 가장 맛있게 먹을수 있는 곳.",0,495
0,운동 하러 자주갑니다.,0,496
1,넓고 시원하고 조김하기 넘 좋와요,1,496
0,라이딩하면서 항상 스쳐 지나가듯이 합니다.,0,497
1,주말엔 인파가 너무 많아요.,1,497
0,저녁 노을이 이쁘곳...,0,498
0,사람이 많긴하지만 방역으로 가게도 다 비닐하우스지만 여전히 좋은곳,0,499
0,접근성이 좋고 편리합니다,0,500
1,날좋은날 돗자리펴고 한숨자면 개꿀!!👍…,1,500
0,"공기좋고 뷰좋고 아이들이 놀기좋고
단지 자전거들이 너무 빨리 달려요...ㅠㅠ",0,501
0,이 곳은 깔끔해서 좋지만 잠실대교 밑은 라이딩할 때 수영하는 팀과 겹치는 부분과 자전거 도로에 조깅하는 사람들과 겹쳐서 좀 어수선한 분위기가 있어 조심하십시오,0,502
0,집근처라산책이나운동하기좋아요,0,503
0,최근 코로나사태 때문에 편의점이 일찍 문을 닫네요.,0,504
0,한강 자전거 타고 돌기 좋습니다.,0,505
1,This place is one of cool site in seoul for working or riding.,1,505
0,강아지와 산책하기 좋고.,0,506
1,운동하기. 라면먹기 좋음.,1,506
2,깨끗한 편,2,506
0,서울의 명물 저녁에 산책하면 기분이 좋아지는 곳이다,0,507
0,휴일에 잠깐 돗자리챙겨 나간곳이네요,0,508
1,정말 좋은곳이네요,1,508
0,한적해서 좋아요,0,509
1,잔디도 강이랑 가까워서 좋아요,1,509
0,봄가을에 좋아요.,0,510
1,라면도 맛있고 맥주도 맛있어요,1,510
0,"그늘막텐트와 돗자리,
캠핑용 의자와 테이블
치맥과 사랑하는 사람들과 함께면
이곳이 지상낙원",0,511
0,아파트나빌딩은고만짓고이런넓고좋은공원이많이생기길바랍니다.,0,512
0,진입도 좋고 공영주차장도 비교적 싼가격 한강은 서울의 젖줄,0,513
0,역시 한강인가...,0,514
0,사람이 많아 당황스러웠지만 모래밭도 조성되어 있어 아이가 신나게 뛰어 놀 수 있음.,0,515
0,"밤에 한강보기좋은곳
여름엔 시원하고 겨울엔 한적해 걷기좋다",0,516
0,한강은 라면이죠.,0,517
1,날도 많이 춥지않고  산책하기 좋았네요,1,517
0,애견이랑 같이 산책하고 편하게 쉬기 좋아요,0,518
0,가족 친구끼리 나와서 휴식즐기기에 좋음,0,519
1,소형텐트나 돗자리필요,1,519
0,"예쁘고 좋은데 사람많은 주말엔 약간비추
사진찍기 힘듦",0,520
0,태풍 왔다고 사람이 없었네요.,0,521
1,화장실이 멀어서 별 하나 깎았어요.,1,521
2,화장실 좀 하나만더 만들어주세요,2,521
0,오랜만에  애들 데리고 한강공원 갔더니 넘 시원하고  애들도 넘 좋아하네요~,0,522
0,잠실한강공원 그늘막 텐트치고 휴식,0,523
0,"해돋이 보러 갔는데, 작년과 마찬가지로 구름으로 인해 빠알간 해를 보진 못했네요.. ㅠㅠ",0,524
0,"저녁 노을이 아름답고
한강을 따라 걸을수 있어
아주 좋습니다",0,525
0,"코로나때문에 마스크로 인하여 더웠지만, 쉬기 좋은 장소입니다",0,526
0,"자전거 타기도 정말 좋고, 한강도 너무 이쁜 장소❤️",0,527
0,주차하기 편하고 좋아요,0,528
1,주변에 편의점있어서 편리해요,1,528
0,야경이 진짜끝내주네요,0,529
0,좋아요~,0,530
1,새벽에 편의점에서 라면 끓여먹기 좋음~,1,530
0,탁트인 전망과 강가에서 불어오는 시원한 바람이 좋아요,0,531
0,자전거 를 타고 힘들어서 쉬고싶을 때쯤 잠시 목도 축이고 배도 채울수 있는 한강.,0,532
0,여기 캠핑장 이용하지 마세요.,0,533
1,햇빛 너무 심하고 비위생적이고 덥고 습해요.,1,533
2,차라리 좀 더 외곽으로 나가세요.,2,533
0,서울시민의 완소플레이스.,0,534
1,깨끗하고 편의시설도 잘돼있음,1,534
0,"갈때마다신선하고맘이향내나는듯
좋습니다",0,535
0,가족들이 놀기에 좋음.,0,536
1,다만 쉬는 날엔 사람이 많아 잔디밭에 자리 잡기 어려울 정도.,1,536
0,여름 덥고 겨울춥고 봄가을이 좋음.~,0,537
0,"잠원지구 보다 한가하고 좋음ᆢ
자전거 라이딩 하다 쉬기 좋은 장소ᆢ",0,538
0,시원했다,0,539
1,다만 어린 조카가 물에빠질가봐,1,539
2,계속 좇아다님,2,539
3,난간이 너무 띄엄띄엄,3,539
0,날두 맑고 좋아서 가봤는데 역시 가길 잘했어요!,0,540
0,중국집인것 같은데 궁금하네요,0,541
0,"코로나없는것 같은 바람부는 힐링지역, 여전히 사회적거리두기~ 덕분에 고맙습니다~",0,542
0,자전거 라이딩 도중 쉬어가거나 만남의 장소로 좋은 곳입니다!,0,543
0,닐씨는 선선했지만 자전거타기는 좋은날씨였답니다,0,544
0,"시원한 한강변은 물이 있어 좋지만, 그늘이 적어 불편하고, 바닥이 아스팔트라 걷고나면 발바닥이 아파요",0,545
0,물이 있다.,0,546
1,사람이 있다.,1,546
2,"그리고
하늘이 있다.",2,546
0,"친환경차 50% 주차감면, 다둥이카드 자전거대여 할인.",0,547
0,한강뷰을 보면서 먹는 라면은 언제나 좋습니다,0,548
0,술마시고 깽판치고 담배 아무데서나 피고 쓰레기 막버리는 사람들만 피하면 좋습니다.,0,549
0,"늘 기분좋은 쾌적한곳
근데 편의점들이 문닫았네요",0,550
0,"야경도 예쁘고, 특히 요맘때는 바람도 시원합니다",0,551
1,:),1,551
0,분당쪽에서 채 20키로가 안되는 거리에 있고 생각보다 사람이 많지 않아 좋았습니다,0,552
0,한강 범람으로 도로청소는 마무리 되었으나 물 빠지면서 썩는 냄새는 아직 진동함.,0,553
0,잠실선착장 편의점에서 라면 먹기는 라이딩의 또다른 즐거움,0,554
0,20년07월 기준 날파리 조금 있어요,0,555
1,배달음식은 대체로 맛있습니다,1,555
0,굿,0,556
0,요즘 공사중이라 먼지 많아요,0,557
0,가족단위가 많은 한강,0,558
0,비올때 차에서 커피먹으면서 음악들으면 분위기 너무 좋아요~~!!^^,0,559
0,요즘 더 좋아요,0,560
1,가을 하늘이 너무 높고 파랗네요,1,560
0,장기주차 1만원입니다,0,561
1,좋습니다,1,561
0,저녁에 선선해요,0,562
0,매우만족 별다섯개,0,563
0,"라면맛집 ㅎ
탁트인곳에서 돗자리펴놓고 캔맥에 누워서 하늘바라기 굳",0,564
0,화창하고 시원하고 봄기운을 느낄 수 있었습니다.,0,565
0,"잘 가꾸어진 최상의 공원
자전거 길도 최고.",0,566
1,단지 식당등이 부족.,1,566
0,"도로연수 가서 좌,우회전 연습하고
화장실도 이용 했습니다",0,567
0,요새 미세먼지도 없어서 걷기에 너무 좋아요.,0,568
0,"걷기, 달리기, 자전거
가족 친구 누구나 휴식공간",0,569
0,"배구를 즐길수있는 모래사장, 맛난음식이 많은 편의점",0,570
0,탄천따라 자전거 페달을 힘껏 밟아 도착한 곳.,0,571
1,시원한 느낌이 드는 곳 입니다.,1,571
0,물냄새 맡을 수 있고 사람 구경하기 좋고 좋은 사람과 함께 걸을 수 있는 한강공원,0,572
0,좋긴한데 주차장이 너무 협소합니다,0,573
1,자리 찾으러 돌다가 그냥 나옴,1,573
0,요즘 사람 많을 것 같았는데 별로 없음,0,574
1,당연한거지만 모기밥됬음ㅜㅜ,1,574
2,화장실좀 깨끗했음 좋겟당,2,574
0,개나리와 봄을 알리는 꽃과 멋진 강.,0,575
1,좋아요,1,575
